# timestamp x y z qx qy qz qw
# vloam_depth_vo.m -- V-LOAM depth-anchored VO, scala metrica da LiDAR (non arbitraria come monovslam_test.m)
# 3438/3467 passi con >=1 corrispondenza a profondita' nota; il resto porta avanti la scala per inerzia (eq. 4 sola, epipolare)
1785426816.503766 3.626289 -7.663013 31.296704 -0.014709227 -0.172572694 0.104700490 0.979305933
1785426816.603766 3.624212 -7.661666 31.294530 -0.013420944 -0.183379230 0.105165859 0.977308589
1785426816.703766 3.616678 -7.661079 31.317036 -0.009950856 -0.200849679 0.103784392 0.974058103
1785426816.803766 3.611754 -7.648795 31.417392 -0.006800580 -0.217023095 0.107444426 0.970211536
1785426816.903766 3.606066 -7.649213 31.467685 -0.004989325 -0.229917314 0.109942473 0.966967315
1785426817.003766 3.602296 -7.651224 31.503052 -0.003493463 -0.242800401 0.110120243 0.963799405
1785426817.103766 3.602455 -7.653752 31.531707 -0.002719759 -0.253549041 0.111543482 0.960866036
1785426817.203766 3.597939 -7.658821 31.578665 -0.003158984 -0.258990043 0.112138024 0.959343131
1785426817.303766 3.593560 -7.661993 31.615876 -0.003447779 -0.262917740 0.112905366 0.958183048
1785426817.403766 3.589967 -7.669371 31.662180 -0.003860415 -0.268858804 0.114850461 0.956299855
1785426817.503766 3.586945 -7.673611 31.693243 -0.004396190 -0.273444093 0.116039137 0.954852826
1785426817.603766 3.581554 -7.681624 31.724163 -0.005233805 -0.277029140 0.117019400 0.953694879
1785426817.703766 3.575860 -7.687562 31.763883 -0.006505913 -0.284734853 0.119252232 0.951137552
1785426817.803766 3.577798 -7.694546 31.772890 -0.007168432 -0.291823012 0.119456244 0.948956347
1785426817.903766 3.577310 -7.699560 31.799030 -0.005786757 -0.300111951 0.120008088 0.946307238
1785426818.003766 3.471979 -7.680408 32.019387 -0.001658214 -0.309434142 0.127078068 0.942390008
1785426818.103766 3.652675 -7.797595 31.328026 -0.020905941 -0.306744799 0.141545761 0.940975753
1785426818.203766 3.667469 -7.822825 31.277484 -0.024971145 -0.312621037 0.139788901 0.939203701
1785426818.303766 3.658124 -7.836940 31.263060 -0.026239073 -0.319249422 0.138752461 0.937090749
1785426818.403766 3.648958 -7.851038 31.248505 -0.027505659 -0.325861500 0.137708934 0.934929928
1785426818.503766 3.648958 -7.851038 31.248505 -0.028672740 -0.333451766 0.136396430 0.932407533
1785426818.603766 3.648958 -7.851038 31.248505 -0.027691360 -0.347091566 0.135783018 0.927536309
1785426818.703766 3.648958 -7.851038 31.248505 -0.025505407 -0.360422100 0.136017307 0.922466626
1785426818.803766 3.648958 -7.851038 31.248505 -0.021257498 -0.376846412 0.134706691 0.916181755
1785426818.903766 3.648958 -7.851038 31.248505 -0.018418247 -0.389911335 0.134284007 0.910822554
1785426819.003766 3.648958 -7.851038 31.248505 -0.017014654 -0.401987237 0.133945720 0.905635306
1785426819.103766 3.648958 -7.851038 31.248505 -0.016865055 -0.410947999 0.133083016 0.901735118
1785426819.203766 3.648958 -7.851038 31.248505 -0.016311390 -0.418722863 0.132553934 0.898239699
1785426819.303766 3.603224 -7.847188 31.391270 -0.013083591 -0.433473167 0.130909360 0.891511398
1785426819.403766 3.603224 -7.847188 31.391270 -0.009652387 -0.449143569 0.130954686 0.883757747
1785426819.503766 3.603224 -7.847188 31.391270 -0.007435326 -0.464678063 0.129351642 0.875949294
1785426819.603766 3.603224 -7.847188 31.391270 -0.006120446 -0.475831014 0.128917698 0.870015869
1785426819.703766 3.603224 -7.847188 31.391270 -0.004299748 -0.485868234 0.129037807 0.864443645
1785426819.803766 3.603224 -7.847188 31.391270 -0.001328955 -0.504519099 0.125982733 0.854158688
1785426819.903766 3.603224 -7.847188 31.391270 -0.001083715 -0.514449451 0.124529848 0.848429670
1785426820.003766 3.603224 -7.847188 31.391270 0.000221036 -0.517952538 0.126525172 0.846000296
1785426820.103766 3.619863 -7.840123 31.543231 0.003413662 -0.537448819 0.123212076 0.834239713
1785426820.203766 3.619863 -7.840123 31.543231 0.006705619 -0.553190401 0.119495997 0.824412592
1785426820.303766 3.619863 -7.840123 31.543231 0.009109394 -0.566939382 0.116208922 0.815470565
1785426820.403766 3.619863 -7.840123 31.543231 0.010145186 -0.572464142 0.114120903 0.811885645
1785426820.503766 3.619863 -7.840123 31.543231 0.010471627 -0.587168177 0.113754043 0.801363771
1785426820.603766 3.619863 -7.840123 31.543231 0.012287980 -0.597799956 0.111935177 0.793696878
1785426820.703766 3.619863 -7.840123 31.543231 0.013310306 -0.605943519 0.110801367 0.787641000
1785426820.803766 3.619863 -7.840123 31.543231 0.014031335 -0.615640515 0.109235581 0.780293192
1785426820.903766 3.619863 -7.840123 31.543231 0.015268477 -0.625609756 0.108188261 0.772447155
1785426821.003766 3.619863 -7.840123 31.543231 0.016566800 -0.633463201 0.107342404 0.766111951
1785426821.103766 3.619863 -7.840123 31.543231 0.016819671 -0.640280863 0.107040007 0.760460355
1785426821.203766 3.619863 -7.840123 31.543231 0.017455872 -0.647086645 0.107884568 0.754542965
1785426821.303766 3.619863 -7.840123 31.543231 0.014028011 -0.652896614 0.109379386 0.749376658
1785426821.403766 3.619863 -7.840123 31.543231 0.016184300 -0.661310717 0.108649845 0.742025212
1785426821.503766 3.619863 -7.840123 31.543231 0.018040615 -0.669370046 0.107418221 0.734901084
1785426821.603766 3.619858 -7.840125 31.543231 0.017711832 -0.676259745 0.106955548 0.728642271
1785426821.703766 3.619858 -7.840125 31.543231 0.017610811 -0.682563579 0.105982649 0.722886228
1785426821.803766 3.619858 -7.840125 31.543231 0.016061205 -0.689766516 0.104850402 0.716219648
1785426821.903766 3.619855 -7.840127 31.543232 0.014811386 -0.697288990 0.103523288 0.709120312
1785426822.003766 3.619854 -7.840128 31.543232 0.014671481 -0.706129186 0.102394190 0.700486795
1785426822.103766 3.619854 -7.840128 31.543232 0.014110007 -0.711791187 0.101369461 0.694894557
1785426822.203766 3.619854 -7.840128 31.543232 0.013501600 -0.716562949 0.100745457 0.690076517
1785426822.303766 3.619854 -7.840128 31.543232 0.013260463 -0.722369361 0.100228488 0.684076689
1785426822.403766 3.619855 -7.840127 31.543232 0.012137005 -0.733513806 0.099651475 0.672220033
1785426822.503766 3.619855 -7.840127 31.543232 0.014577469 -0.744154218 0.097987804 0.660621214
1785426822.603766 3.619855 -7.840127 31.543232 0.013942698 -0.751925662 0.097241870 0.651887581
1785426822.703766 3.619855 -7.840127 31.543232 0.014095113 -0.763352651 0.096512963 0.638575999
1785426822.803766 3.619855 -7.840127 31.543232 0.015557099 -0.775227523 0.094899407 0.624319122
1785426822.903766 3.619855 -7.840127 31.543232 0.017013656 -0.786831832 0.093252731 0.609844350
1785426823.003766 3.619855 -7.840127 31.543232 0.020840357 -0.802475570 0.092080895 0.589168692
1785426823.103766 3.619855 -7.840127 31.543232 0.021165312 -0.813051721 0.090278018 0.574759782
1785426823.203766 3.619855 -7.840127 31.543232 0.023889586 -0.821592629 0.090204422 0.562385990
1785426823.303766 3.619855 -7.840127 31.543232 0.025245277 -0.831575652 0.088726513 0.547697195
1785426823.403766 3.619855 -7.840127 31.543232 0.029582567 -0.846690283 0.085494505 0.524338752
1785426823.503766 3.619855 -7.840127 31.543232 0.032886369 -0.858583338 0.083357852 0.504781741
1785426823.603766 3.619855 -7.840127 31.543232 0.036710313 -0.866728633 0.082385913 0.490557225
1785426823.703766 3.582049 -7.853532 31.517831 0.038117306 -0.874251863 0.081570033 0.477050396
1785426823.803766 3.550188 -7.863837 31.493412 0.041458432 -0.883985906 0.080176789 0.458717558
1785426823.903766 3.514996 -7.871090 31.461663 0.042317909 -0.890618553 0.079273343 0.445784169
1785426824.003766 3.488086 -7.881609 31.437766 0.044142393 -0.896372334 0.078238282 0.434104664
1785426824.103766 3.447190 -7.895922 31.411014 0.044383373 -0.898899823 0.077495756 0.428956445
1785426824.203766 3.416211 -7.906291 31.386946 0.045180339 -0.900357165 0.077437204 0.425815913
1785426824.303766 3.389025 -7.913252 31.367442 0.045194430 -0.901439392 0.077491762 0.423508576
1785426824.403766 3.363011 -7.921080 31.347633 0.046071652 -0.902377838 0.078410616 0.421240330
1785426824.503766 3.327303 -7.930707 31.321380 0.046475702 -0.903092857 0.078101179 0.419718367
1785426824.603766 3.299081 -7.939578 31.302076 0.046640372 -0.902776305 0.078630587 0.420281869
1785426824.703766 3.266121 -7.943737 31.270225 0.047429040 -0.902973124 0.079853742 0.419539513
1785426824.803766 3.236764 -7.951908 31.251157 0.047631586 -0.903381140 0.080519342 0.418509718
1785426824.903766 3.194214 -7.964763 31.220179 0.048616319 -0.903947881 0.080022869 0.417266128
1785426825.003766 3.152501 -7.975318 31.188738 0.049024371 -0.902822944 0.080796489 0.419498832
1785426825.103766 3.110668 -7.985265 31.162482 0.048667305 -0.901890117 0.082027364 0.421304191
1785426825.203766 3.056016 -7.998426 31.130410 0.048982378 -0.900966572 0.083072863 0.423035297
1785426825.303766 3.022245 -8.009449 31.111236 0.048694590 -0.899369118 0.084358291 0.426201484
1785426825.403766 2.988002 -8.019021 31.097022 0.048349635 -0.897744559 0.085370203 0.429451916
1785426825.503766 2.953602 -8.027959 31.075410 0.047769150 -0.896129648 0.085360243 0.432878033
1785426825.603766 2.905882 -8.043957 31.050872 0.047330766 -0.892331701 0.086552657 0.440468582
1785426825.703766 2.850791 -8.058439 31.023662 0.046437709 -0.886700910 0.087035769 0.451696590
1785426825.803766 2.811488 -8.066910 31.000859 0.045325218 -0.881127124 0.088845935 0.462241295
1785426825.903766 2.773188 -8.076757 30.978955 0.045449156 -0.878171552 0.088922716 0.467805354
1785426826.003766 2.710487 -8.094031 30.949085 0.043566103 -0.875429522 0.088120214 0.473244096
1785426826.103766 2.670774 -8.098349 30.923332 0.042075881 -0.874141547 0.088187558 0.475740613
1785426826.203766 2.635975 -8.104334 30.901217 0.041168732 -0.874552317 0.087953416 0.475107963
1785426826.303766 2.580928 -8.114124 30.865395 0.040869259 -0.875110000 0.088210382 0.474058140
1785426826.403766 2.545141 -8.122796 30.846165 0.040664771 -0.874970766 0.087272539 0.474506101
1785426826.503766 2.493929 -8.138834 30.795760 0.039869485 -0.874642643 0.087131527 0.475203923
1785426826.603766 2.427695 -8.158258 30.753078 0.040306404 -0.874431949 0.086591866 0.475653244
1785426826.703766 2.361266 -8.176151 30.711897 0.040869983 -0.874395289 0.087217727 0.475558189
1785426826.803766 2.306171 -8.189883 30.667486 0.040686773 -0.874484272 0.087679209 0.475325363
1785426826.903766 2.241348 -8.205769 30.609281 0.039884325 -0.874162569 0.089310005 0.475681370
1785426827.003766 2.199850 -8.214976 30.580185 0.039776468 -0.874571148 0.090376292 0.474737048
1785426827.103766 2.138443 -8.227457 30.526270 0.038761313 -0.875658543 0.090709247 0.472748887
1785426827.203766 2.061911 -8.249113 30.465360 0.039911051 -0.880108762 0.088676782 0.464706469
1785426827.303766 2.034813 -8.255111 30.449296 0.040526446 -0.883672943 0.088380741 0.457895820
1785426827.403766 2.030107 -8.260212 30.437675 0.041346250 -0.884665277 0.087820545 0.456010293
1785426827.503766 2.025740 -8.259582 30.425956 0.042258434 -0.888636755 0.087358580 0.448226974
1785426827.603766 2.014988 -8.255412 30.410596 0.042650263 -0.892639645 0.087425303 0.440150243
1785426827.703766 2.011049 -8.255226 30.405957 0.042007854 -0.890482106 0.088259322 0.444395376
1785426827.803766 2.011354 -8.255849 30.405103 0.041905771 -0.890004340 0.088246878 0.445363526
1785426827.903766 2.006902 -8.256680 30.394974 0.041153447 -0.889771089 0.088791157 0.445791356
1785426828.003766 2.006843 -8.256468 30.394685 0.041139689 -0.889759250 0.088847874 0.445804955
1785426828.103766 2.005235 -8.256766 30.401476 0.040917909 -0.889922750 0.088723132 0.445523769
1785426828.203766 2.005298 -8.256887 30.401446 0.040924188 -0.889911657 0.088722143 0.445545547
1785426828.303766 2.005073 -8.257306 30.401609 0.040921227 -0.889909189 0.088710728 0.445553022
1785426828.403766 1.999742 -8.258624 30.397251 0.040179114 -0.889926869 0.089000642 0.445527433
1785426828.503766 1.999829 -8.258606 30.397569 0.040175645 -0.889924834 0.089010096 0.445529921
1785426828.603766 1.995993 -8.255519 30.397095 0.039518985 -0.890012398 0.089617623 0.445291884
1785426828.703766 1.996067 -8.255566 30.397258 0.039516827 -0.890009427 0.089619857 0.445297565
1785426828.803766 1.989856 -8.252206 30.387567 0.039038960 -0.889927040 0.090317363 0.445363444
1785426828.903766 1.989818 -8.252062 30.387516 0.039035317 -0.889923930 0.090334720 0.445366458
1785426829.003766 1.990167 -8.252469 30.388923 0.038673319 -0.889925171 0.090461451 0.445369835
1785426829.103766 1.985973 -8.251567 30.386351 0.038166606 -0.889970401 0.090784067 0.445257509
1785426829.203766 1.986375 -8.251376 30.385896 0.038167806 -0.889948522 0.090799018 0.445298085
1785426829.303766 1.986964 -8.255988 30.381515 0.038051933 -0.889845896 0.090358917 0.445602510
1785426829.403766 1.987324 -8.255814 30.381283 0.038053064 -0.889831040 0.090374570 0.445628905
1785426829.503766 1.989071 -8.260799 30.375532 0.038078382 -0.889674976 0.089865655 0.446041072
1785426829.603766 1.986207 -8.262488 30.373777 0.038685536 -0.889697771 0.090754410 0.445763327
1785426829.703766 1.967775 -8.268153 30.364669 0.038705163 -0.889628241 0.090706367 0.445910146
1785426829.803766 1.937903 -8.276254 30.351266 0.038412269 -0.889865018 0.089905986 0.445625023
1785426829.903766 1.903358 -8.285038 30.332467 0.037790959 -0.890134489 0.089541591 0.445213138
1785426830.003766 1.851211 -8.298692 30.301444 0.037617323 -0.890464027 0.088955231 0.444686092
1785426830.103766 1.823046 -8.303644 30.260871 0.037091264 -0.890061409 0.089892243 0.445347404
1785426830.203766 1.791703 -8.311899 30.243799 0.037039363 -0.890388008 0.089943269 0.444688082
1785426830.303766 1.755536 -8.322125 30.220802 0.036331928 -0.890639023 0.089971246 0.444237884
1785426830.403766 1.726461 -8.331141 30.195271 0.035914858 -0.890612130 0.089861607 0.444347892
1785426830.503766 1.689975 -8.339342 30.185304 0.035797344 -0.891157420 0.089823624 0.443270481
1785426830.603766 1.646663 -8.355045 30.151400 0.035882448 -0.891001821 0.089538076 0.443634013
1785426830.703766 1.606197 -8.371666 30.112711 0.035741342 -0.890895959 0.089058041 0.443954516
1785426830.803766 1.558387 -8.393546 30.059754 0.035487834 -0.890489739 0.087743504 0.445050239
1785426830.903766 1.504703 -8.413833 30.000560 0.035133764 -0.889906833 0.088109529 0.446170548
1785426831.003766 1.468986 -8.429719 29.958908 0.034541050 -0.889531700 0.088704653 0.446846455
1785426831.103766 1.414166 -8.448227 29.896062 0.035123629 -0.889368048 0.087884592 0.447288614
1785426831.203766 1.382045 -8.463020 29.857164 0.036301681 -0.889915625 0.088206656 0.446040305
1785426831.303766 1.346070 -8.475804 29.819111 0.035986707 -0.890720339 0.087565178 0.444583597
1785426831.403766 1.297249 -8.502750 29.783352 0.036506535 -0.892522549 0.085623136 0.441292931
1785426831.503766 1.249220 -8.521165 29.733403 0.037550691 -0.895413582 0.085672948 0.435298299
1785426831.603766 1.219215 -8.534560 29.700578 0.038654798 -0.897389329 0.084904986 0.431264816
1785426831.703766 1.181501 -8.552945 29.655795 0.039027945 -0.898276107 0.084025225 0.429553974
1785426831.803766 1.139478 -8.579597 29.599298 0.040468902 -0.899459226 0.083912368 0.426959112
1785426831.903766 1.096180 -8.606220 29.543444 0.040351999 -0.900035882 0.082541196 0.426021218
1785426832.003766 1.079783 -8.622358 29.505901 0.040831804 -0.900367503 0.080932896 0.425583117
1785426832.103766 1.024990 -8.645682 29.450504 0.042005564 -0.900560542 0.080636316 0.425116487
1785426832.203766 1.028414 -8.659816 29.400405 0.041164554 -0.900267194 0.079374988 0.426056416
1785426832.303766 1.005493 -8.687278 29.356119 0.040741271 -0.900272184 0.078587977 0.426232417
1785426832.403766 0.982274 -8.701709 29.318962 0.040924371 -0.900422842 0.077202774 0.426149779
1785426832.503766 0.958281 -8.724840 29.280959 0.040429751 -0.900527106 0.075346842 0.426308831
1785426832.603766 0.923654 -8.764137 29.213664 0.039122738 -0.900495892 0.074487096 0.426647668
1785426832.703766 0.899530 -8.789366 29.167328 0.038870153 -0.900467026 0.072285211 0.427110168
1785426832.803766 0.871382 -8.814419 29.120283 0.038268764 -0.900136086 0.071170647 0.428048206
1785426832.903766 0.843451 -8.843615 29.064273 0.037938944 -0.899539451 0.070329088 0.429468547
1785426833.003766 0.819378 -8.865092 29.018874 0.037084177 -0.899263883 0.068663232 0.430388886
1785426833.103766 0.786071 -8.887955 28.974305 0.037949641 -0.898745055 0.068977719 0.431345829
1785426833.203766 0.755982 -8.911897 28.920818 0.037769851 -0.898302988 0.068208194 0.432403540
1785426833.303766 0.710267 -8.941327 28.869062 0.038856613 -0.898248897 0.066426304 0.432696926
1785426833.403766 0.683381 -8.958116 28.827702 0.038067993 -0.898029749 0.067940225 0.432986748
1785426833.503766 0.674413 -8.977349 28.788313 0.038268726 -0.897483462 0.066422481 0.434335117
1785426833.603766 0.643728 -9.002941 28.734443 0.037778351 -0.896773123 0.065669801 0.435956694
1785426833.703766 0.620837 -9.017879 28.690205 0.038024856 -0.895762942 0.065821370 0.437984486
1785426833.803766 0.621341 -8.973080 28.614278 0.038174260 -0.892297110 0.071642429 0.444090031
1785426833.903766 0.602026 -8.980678 28.558611 0.038722075 -0.889403372 0.073690667 0.449479620
1785426834.003766 0.572074 -9.002356 28.477570 0.037111915 -0.885461049 0.072987833 0.457443125
1785426834.103766 0.581483 -8.953719 28.354098 0.039101180 -0.879038104 0.079835939 0.468390150
1785426834.203766 0.569997 -8.951108 28.260861 0.038345284 -0.874411756 0.082219671 0.476627365
1785426834.303766 0.497877 -9.193802 28.366261 0.028433264 -0.881476509 0.059243864 0.467633273
1785426834.403766 0.485355 -9.151371 28.186483 0.029813765 -0.872462269 0.067211914 0.483118295
1785426834.503766 0.463373 -9.143027 28.103384 0.029699453 -0.868299689 0.069832417 0.490201005
1785426834.603766 0.384294 -9.315319 28.163081 0.022959551 -0.873260925 0.053134275 0.483802610
1785426834.703766 0.357213 -9.354640 28.097319 0.022350421 -0.869923773 0.048740839 0.490262601
1785426834.803766 0.375051 -9.207959 27.899799 0.027925329 -0.858131169 0.068095701 0.508127985
1785426834.903766 0.363086 -9.221838 27.801416 0.027044044 -0.852322082 0.067278404 0.517966510
1785426835.003766 0.321586 -9.222806 27.702985 0.027502496 -0.847455914 0.069276494 0.525607129
1785426835.103766 0.278352 -9.218996 27.595983 0.026617124 -0.840424093 0.071974830 0.536468542
1785426835.203766 0.254631 -9.256287 27.485494 0.023894648 -0.833034283 0.071196059 0.548100401
1785426835.303766 0.219667 -9.259637 27.403039 0.023573301 -0.827710166 0.072006809 0.556017267
1785426835.403766 0.156152 -9.231976 27.310218 0.026151984 -0.821387848 0.077675538 0.564450696
1785426835.503766 0.108363 -9.216951 27.240232 0.026785012 -0.816421831 0.081829198 0.571000823
1785426835.603766 0.070178 -9.220095 27.161631 0.026154852 -0.811045134 0.082947915 0.578481942
1785426835.703766 0.031315 -9.349573 27.124936 0.017695522 -0.809615925 0.069351754 0.582579829
1785426835.803766 0.002681 -9.362355 27.091800 0.016611517 -0.808059116 0.068584001 0.584859604
1785426835.903766 -0.040858 -9.356076 27.033835 0.018083719 -0.805569941 0.071402909 0.587904476
1785426836.003766 -0.061265 -9.374613 26.983434 0.017037178 -0.804482655 0.069143312 0.589691949
1785426836.103766 -0.123466 -9.372573 26.843560 0.019225130 -0.800084852 0.071090075 0.595349331
1785426836.203766 -0.154570 -9.870291 26.795655 -0.016865205 -0.799796543 0.007184820 0.599991194
1785426836.303766 -0.180994 -9.893749 26.704653 -0.017167826 -0.794111806 0.003385417 0.607519748
1785426836.403766 -0.266680 -9.932389 26.599400 -0.020145911 -0.788262078 -0.001570849 0.615007781
1785426836.503766 -0.308970 -9.953817 26.508654 -0.021955593 -0.782053065 -0.004769701 0.622806716
1785426836.603766 -0.422843 -9.199705 26.363291 0.037999988 -0.770351708 0.107043800 0.627420012
1785426836.703766 -0.486186 -9.144966 26.334492 0.042172597 -0.768259025 0.118060158 0.627743054
1785426836.803766 -0.559224 -9.141560 26.238765 0.043639959 -0.759126853 0.125924590 0.637153806
1785426836.903766 -0.540836 -9.089828 26.699585 0.051029291 -0.803845113 0.118150992 0.580748989
1785426837.003766 -0.607385 -9.113648 26.642740 0.050091958 -0.800382426 0.119584566 0.585301887
1785426837.103766 -0.632535 -9.176972 26.671550 0.046961038 -0.804524686 0.110852118 0.581589630
1785426837.203766 -0.635848 -9.169911 26.554249 0.047855324 -0.793357211 0.115945174 0.595693646
1785426837.303766 -0.698907 -9.179886 26.519579 0.048908389 -0.790874552 0.118675767 0.598365670
1785426837.403766 -0.799073 -8.959752 26.432403 0.069655216 -0.779533155 0.159261430 0.601757433
1785426837.503766 -0.802504 -9.006972 26.264157 0.063001381 -0.761526358 0.161927700 0.624410003
1785426837.603766 -0.854963 -9.024608 26.149936 0.062637731 -0.748422413 0.167319433 0.638705420
1785426837.703766 -0.913344 -9.022852 26.111950 0.064876765 -0.743540420 0.172927194 0.642677862
1785426837.803766 -0.823382 -9.006321 26.446199 0.065894614 -0.780344150 0.159123373 0.601166084
1785426837.903766 -0.870229 -9.000541 26.415004 0.067914975 -0.775455342 0.164036569 0.605927861
1785426838.003766 -0.920082 -9.000041 26.376465 0.067458657 -0.769789149 0.167211171 0.612302556
1785426838.103766 -0.968195 -8.999392 26.344853 0.068336795 -0.764297569 0.171240615 0.617944949
1785426838.203766 -1.035918 -8.997870 26.297069 0.068852248 -0.757098168 0.177235021 0.625019583
1785426838.303766 -1.087491 -8.998173 26.260586 0.069861072 -0.751831228 0.182545208 0.629719368
1785426838.403766 -1.139335 -8.996093 26.224708 0.070918889 -0.746678503 0.188184144 0.634057137
1785426838.503766 -1.199092 -8.994713 26.181312 0.071900572 -0.740141507 0.195003841 0.639526669
1785426838.603766 -1.268953 -8.993409 26.136984 0.075588910 -0.732774356 0.203036011 0.645061576
1785426838.703766 -1.319564 -8.997510 26.104881 0.076596226 -0.727484203 0.207491899 0.649497394
1785426838.803766 -1.368751 -9.007903 26.075154 0.077735237 -0.722095407 0.212056493 0.653886458
1785426838.903766 -1.176749 -9.043320 26.837955 0.072769522 -0.813872155 0.159538685 0.553953175
1785426839.003766 -1.211982 -9.036355 26.820846 0.074471629 -0.812461905 0.163596794 0.554613124
1785426839.103766 -1.251562 -9.038001 26.822511 0.075815522 -0.813217681 0.165088471 0.552878655
1785426839.203766 -1.293164 -9.030823 26.823554 0.077277984 -0.813385276 0.168054017 0.551534544
1785426839.303766 -1.353177 -9.028767 26.834664 0.079775701 -0.815064389 0.170805278 0.547842528
1785426839.403766 -1.401474 -9.028893 26.848726 0.080970231 -0.817803584 0.171351645 0.543396479
1785426839.503766 -1.452193 -9.029113 26.870625 0.083628161 -0.821144210 0.172825387 0.537456884
1785426839.603766 -1.523401 -9.033004 26.910919 0.086042825 -0.827168891 0.173088657 0.527663316
1785426839.703766 -1.580794 -9.032604 26.944774 0.089376279 -0.832320018 0.174879976 0.518336052
1785426839.803766 -1.642432 -9.038611 26.988731 0.092369444 -0.839047520 0.175397248 0.506658612
1785426839.903766 -1.712698 -9.042049 27.040674 0.096221713 -0.846908433 0.176184526 0.492388567
1785426840.003766 -1.716061 -9.008587 26.785024 0.098949184 -0.816486553 0.197675366 0.533369683
1785426840.103766 -1.449476 -9.571192 27.430739 0.029116982 -0.880938018 0.059135920 0.468618558
1785426840.203766 -1.506282 -9.612326 27.450083 0.028047718 -0.885055319 0.053315938 0.461571032
1785426840.303766 -1.532358 -9.618916 27.432417 0.027509330 -0.884703157 0.053788070 0.462223327
1785426840.403766 -1.588014 -9.655451 27.460882 0.025437653 -0.889997387 0.047099911 0.452812516
1785426840.503766 -1.614183 -9.663311 27.438971 0.025456989 -0.889500771 0.047320072 0.453763297
1785426840.603766 -1.640784 -9.673765 27.416489 0.024355058 -0.888970054 0.046854687 0.454910664
1785426840.703766 -1.680894 -9.684769 27.393723 0.024283100 -0.889094987 0.046921203 0.454663431
1785426840.803766 -1.708185 -9.693997 27.371488 0.023422888 -0.889046129 0.045066097 0.454991644
1785426840.903766 -1.735249 -9.701526 27.351677 0.023845175 -0.889652270 0.044961708 0.453793665
1785426841.003766 -1.562802 -9.656979 27.420274 0.022733625 -0.886857560 0.049609186 0.458809087
1785426841.103766 -1.409095 -9.278083 26.888386 0.052197388 -0.825439494 0.132007133 0.546350795
1785426841.203766 -1.413021 -9.286567 26.888187 0.052823112 -0.826663285 0.131367077 0.544591794
1785426841.303766 -1.437041 -9.285702 26.855697 0.053620539 -0.824986365 0.134951201 0.546178093
1785426841.403766 -1.462431 -9.284283 26.822451 0.054778422 -0.823034319 0.138852113 0.548027304
1785426841.503766 -1.500041 -9.275927 26.775646 0.057489905 -0.820319974 0.144094144 0.550460651
1785426841.603766 -1.530081 -9.274677 26.739847 0.059272802 -0.817951265 0.147511072 0.552886015
1785426841.703766 -1.582383 -9.257307 26.707957 0.062272591 -0.816762090 0.154369973 0.552441603
1785426841.803766 -1.557767 -9.279735 26.621719 0.056866966 -0.807378065 0.151174768 0.567497134
1785426841.903766 -1.608130 -9.263911 26.546677 0.057969984 -0.799512219 0.161230174 0.575694819
1785426842.003766 -1.645248 -9.265962 26.502675 0.059370336 -0.794914876 0.166840755 0.580301357
1785426842.103766 -1.683736 -9.266181 26.458651 0.060566183 -0.790173368 0.171793246 0.585187890
1785426842.203766 -1.735883 -9.269402 26.401014 0.062235184 -0.783469579 0.180100810 0.591494632
1785426842.303766 -1.803675 -9.268412 26.250139 0.061822548 -0.761285258 0.196932572 0.614687149
1785426842.403766 -1.843036 -9.276295 26.219918 0.062533274 -0.756860317 0.200979764 0.618756159
1785426842.503766 -1.881703 -9.283439 26.190513 0.061722074 -0.751548935 0.205998553 0.623641869
1785426842.603766 -1.933606 -9.291870 26.152175 0.062989394 -0.744437175 0.213409430 0.629525253
1785426842.703766 -1.985721 -9.303898 26.115276 0.062583556 -0.736716076 0.218426884 0.636884933
1785426842.803766 -2.026748 -9.315866 26.085745 0.062633137 -0.730464641 0.223531802 0.642286566
1785426842.903766 -2.070991 -9.326269 26.055832 0.062041148 -0.723940090 0.228053677 0.648115085
1785426843.003766 -2.103594 -9.345741 26.046816 0.061400385 -0.722206834 0.227919797 0.650153711
1785426843.103766 -2.127021 -9.309627 26.041837 0.067666043 -0.720959579 0.240713189 0.646293859
1785426843.203766 -2.168544 -9.321092 26.017111 0.066438355 -0.715363359 0.246040169 0.650619277
1785426843.303766 -2.230956 -9.337570 25.976328 0.067278630 -0.704615175 0.255595242 0.658530267
1785426843.403766 -2.277445 -9.364577 25.980315 0.067203789 -0.704604633 0.255086752 0.658746318
1785426843.503766 -2.325254 -9.381862 25.954945 0.065576599 -0.697692501 0.259951333 0.664341922
1785426843.603766 -2.399025 -9.413420 25.924491 0.065261352 -0.688423788 0.268177311 0.670741809
1785426843.703766 -2.442372 -9.429782 25.910637 0.064117615 -0.683628002 0.273566322 0.673574906
1785426843.803766 -2.476408 -9.447717 25.891580 0.063237500 -0.676583107 0.278022678 0.678925407
1785426843.903766 -2.548318 -9.492553 25.895151 0.064053302 -0.671586857 0.274632749 0.685160654
1785426844.003766 -2.459959 -9.457122 25.887694 0.055582412 -0.674484822 0.277486698 0.681895852
1785426844.103766 -2.505607 -9.486321 25.901081 0.053771502 -0.674476350 0.276784502 0.682334682
1785426844.203766 -2.540640 -9.507732 25.901182 0.053426910 -0.672569524 0.277753997 0.683848315
1785426844.303766 -2.587095 -9.537279 25.901571 0.050700861 -0.670945097 0.278266517 0.685441350
1785426844.403766 -2.623265 -9.559458 25.900974 0.050822190 -0.667881250 0.279763181 0.687811241
