frame_idx,video_epoch,cloud_ordinal,cloud_delta_s,n_points_exported
5238,1785426822.2037659,891,-0.09863901138305664,2758
5241,1785426822.303766,892,0.0005857944488525391,2692
5244,1785426822.403766,893,0.09836935997009277,2725
5247,1785426822.503766,893,-0.0016307830810546875,2725
5250,1785426822.603766,894,0.10047030448913574,2749
5253,1785426822.7037659,894,0.0004703998565673828,2749
5256,1785426822.803766,894,-0.09952974319458008,2749
5259,1785426822.903766,895,0.0015454292297363281,2725
5262,1785426823.003766,896,0.09701085090637207,2798
5265,1785426823.103766,896,-0.002989053726196289,2798
5268,1785426823.2037659,897,0.09875178337097168,2795
5271,1785426823.303766,897,-0.0012483596801757812,2795
5274,1785426823.403766,897,-0.10124826431274414,2795
5277,1785426823.503766,898,0.0016226768493652344,2713
5280,1785426823.603766,899,0.09531331062316895,2694
5283,1785426823.7037659,899,-0.004686594009399414,2694
5286,1785426823.803766,900,0.09756064414978027,2743
5289,1785426823.903766,900,-0.002439260482788086,2743
5292,1785426824.003766,901,0.09899139404296875,2748
5295,1785426824.103766,901,-0.0010085105895996094,2748
5298,1785426824.2037659,901,-0.10100841522216797,2748
5301,1785426824.303766,902,0.0013360977172851562,2705
5304,1785426824.403766,903,0.09654903411865234,2571
5307,1785426824.503766,903,-0.003451108932495117,2571
5310,1785426824.603766,904,0.10004281997680664,2633
5313,1785426824.7037659,904,4.291534423828125e-05,2633
5316,1785426824.803766,904,-0.09995722770690918,2633
5319,1785426824.903766,905,0.0016169548034667969,2659
5322,1785426825.003766,905,-0.09838318824768066,2659
5325,1785426825.103766,906,0.001331329345703125,2695
5328,1785426825.2037659,906,-0.09866857528686523,2695
5331,1785426825.303766,907,-0.0012660026550292969,2655
5334,1785426825.403766,907,-0.10126590728759766,2655
5337,1785426825.503766,908,0.001363515853881836,2713
5340,1785426825.603766,908,-0.09863638877868652,2713
5343,1785426825.7037659,909,-0.0007736682891845703,2640
5346,1785426825.803766,909,-0.10077381134033203,2640
5349,1785426825.903766,910,0.0009396076202392578,2637
5352,1785426826.003766,911,0.09634208679199219,2437
5355,1785426826.103766,911,-0.003657817840576172,2437
5358,1785426826.2037659,912,0.09786295890808105,2530
5361,1785426826.303766,912,-0.0021371841430664062,2530
5364,1785426826.403766,913,0.10014486312866211,2556
5367,1785426826.503766,913,0.00014472007751464844,2556
5370,1785426826.603766,913,-0.09985518455505371,2556
5373,1785426826.7037659,914,0.0015234947204589844,2598
5376,1785426826.803766,915,0.09651303291320801,2598
5379,1785426826.903766,915,-0.0034868717193603516,2598
5382,1785426827.003766,916,0.09820270538330078,2698
5385,1785426827.103766,916,-0.0017971992492675781,2698
5388,1785426827.2037659,917,0.1010274887084961,2741
5391,1785426827.303766,917,0.0010273456573486328,2741
5394,1785426827.403766,917,-0.09897255897521973,2741
5397,1785426827.503766,918,0.0014526844024658203,2662
5400,1785426827.603766,919,0.09764719009399414,2632
5403,1785426827.7037659,919,-0.0023527145385742188,2632
5406,1785426827.803766,920,0.0983736515045166,2651
5409,1785426827.903766,920,-0.0016262531280517578,2651
5412,1785426828.003766,921,0.10038113594055176,2641
5415,1785426828.103766,921,0.00038123130798339844,2641
5418,1785426828.2037659,921,-0.09961867332458496,2641
5421,1785426828.303766,922,0.0016372203826904297,2559
5424,1785426828.403766,922,-0.09836268424987793,2559
5427,1785426828.503766,923,0.0006322860717773438,2717
5430,1785426828.603766,923,-0.09936761856079102,2717
5433,1785426828.7037659,924,0.0014617443084716797,2729
5436,1785426828.803766,924,-0.09853839874267578,2729
5439,1785426828.903766,925,6.341934204101562e-05,2700
5442,1785426829.003766,926,0.09847903251647949,2698
5445,1785426829.103766,926,-0.0015208721160888672,2698
5448,1785426829.2037659,927,0.10088086128234863,2698
5451,1785426829.303766,927,0.0008807182312011719,2698
5454,1785426829.403766,928,0.09856486320495605,2687
5457,1785426829.503766,928,-0.0014352798461914062,2687
5460,1785426829.603766,929,0.10046529769897461,2687
5463,1785426829.7037659,929,0.00046539306640625,2687
5466,1785426829.803766,929,-0.09953474998474121,2687
5469,1785426829.903766,930,0.0015211105346679688,2648
5472,1785426830.003766,931,0.09756255149841309,2706
5475,1785426830.103766,931,-0.0024373531341552734,2706
5478,1785426830.2037659,932,0.09874868392944336,2660
5481,1785426830.303766,932,-0.0012514591217041016,2660
5484,1785426830.403766,932,-0.10125136375427246,2660
5487,1785426830.503766,933,0.0013463497161865234,2626
5490,1785426830.603766,934,0.09594225883483887,2500
5493,1785426830.7037659,934,-0.004057645797729492,2500
5496,1785426830.803766,935,0.09797167778015137,2604
5499,1785426830.903766,935,-0.002028226852416992,2604
5502,1785426831.003766,936,0.09959983825683594,2582
5505,1785426831.103766,936,-0.0004000663757324219,2582
5508,1785426831.2037659,936,-0.10039997100830078,2582
5511,1785426831.303766,937,0.0015153884887695312,2470
5514,1785426831.403766,938,0.09623217582702637,2412
5517,1785426831.503766,938,-0.0037679672241210938,2412
5520,1785426831.603766,939,0.0975794792175293,2407
5523,1785426831.7037659,939,-0.0024204254150390625,2407
5526,1785426831.803766,940,0.10032916069030762,2436
5529,1785426831.903766,940,0.0003292560577392578,2436
5532,1785426832.003766,940,-0.0996708869934082,2436
5535,1785426832.103766,941,0.0015671253204345703,2540
5538,1785426832.2037659,941,-0.09843277931213379,2540
5541,1785426832.303766,942,0.00020599365234375,2596
5544,1785426832.403766,942,-0.09979391098022461,2596
5547,1785426832.503766,943,0.0014696121215820312,2663
5550,1785426832.603766,943,-0.09853029251098633,2663
5553,1785426832.7037659,944,0.00010251998901367188,2816
5556,1785426832.803766,944,-0.09989762306213379,2816
5559,1785426832.903766,945,0.0016341209411621094,2911
5562,1785426833.003766,946,0.09640932083129883,2997
5565,1785426833.103766,946,-0.0035905838012695312,2997
5568,1785426833.2037659,947,0.09829473495483398,2997
5571,1785426833.303766,947,-0.0017054080963134766,2997
5574,1785426833.403766,948,0.1008293628692627,2531
5577,1785426833.503766,948,0.0008292198181152344,2531
5580,1785426833.603766,948,-0.09917068481445312,2531
5583,1785426833.7037659,949,0.0014128684997558594,2564
5586,1785426833.803766,950,0.09740996360778809,2731
5589,1785426833.903766,950,-0.0025899410247802734,2731
5592,1785426834.003766,951,0.09890031814575195,2850
5595,1785426834.103766,951,-0.0010995864868164062,2850
5598,1785426834.2037659,951,-0.10109949111938477,2850
5601,1785426834.303766,952,0.0014615058898925781,2922
5604,1785426834.403766,952,-0.09853839874267578,2922
5607,1785426834.503766,953,0.0015311241149902344,2999
5610,1785426834.603766,954,0.09778571128845215,2999
5613,1785426834.7037659,954,-0.002214193344116211,2999
5616,1785426834.803766,955,0.10027551651000977,2999
5619,1785426834.903766,955,0.00027561187744140625,2999
5622,1785426835.003766,955,-0.09972453117370605,2999
5625,1785426835.103766,956,0.0017747879028320312,2637
5628,1785426835.2037659,956,-0.09822511672973633,2637
5631,1785426835.303766,957,0.0014262199401855469,2595
5634,1785426835.403766,957,-0.09857368469238281,2595
5637,1785426835.503766,958,0.0016794204711914062,2634
5640,1785426835.603766,958,-0.09832048416137695,2634
5643,1785426835.7037659,959,0.0008950233459472656,2573
5646,1785426835.803766,959,-0.0991051197052002,2573
5649,1785426835.903766,960,0.0016210079193115234,2165
5652,1785426836.003766,960,-0.09837913513183594,2165
5655,1785426836.103766,961,0.0007748603820800781,2009
5658,1785426836.2037659,962,0.0987386703491211,2511
5661,1785426836.303766,962,-0.0012614727020263672,2511
5664,1785426836.403766,963,0.10065460205078125,2114
5667,1785426836.503766,963,0.0006544589996337891,2114
5670,1785426836.603766,964,0.09481692314147949,1503
5673,1785426836.7037659,964,-0.005182981491088867,1503
5676,1785426836.803766,965,0.09718799591064453,2305
5679,1785426836.903766,965,-0.002811908721923828,2305
5682,1785426837.003766,966,0.09880661964416504,1849
5685,1785426837.103766,966,-0.0011932849884033203,1849
5688,1785426837.2037659,967,0.09251213073730469,1413
5691,1785426837.303766,967,-0.0074880123138427734,1413
5694,1785426837.403766,968,0.08786988258361816,1027
5697,1785426837.503766,968,-0.012130260467529297,1027
5700,1785426837.603766,969,0.08162188529968262,680
5703,1785426837.7037659,969,-0.018378019332885742,680
5706,1785426837.803766,970,0.06810617446899414,409
5709,1785426837.903766,970,-0.03189373016357422,409
5712,1785426838.003766,971,0.09712767601013184,303
5715,1785426838.103766,971,-0.0028722286224365234,303
5718,1785426838.2037659,972,0.09908866882324219,217
5721,1785426838.303766,972,-0.0009114742279052734,217
5724,1785426838.403766,973,0.093414306640625,266
5727,1785426838.503766,973,-0.006585836410522461,266
5730,1785426838.603766,974,0.05401611328125,360
5733,1785426838.7037659,974,-0.04598379135131836,360
5736,1785426838.803766,975,0.04749608039855957,463
5739,1785426838.903766,975,-0.05250382423400879,463
5742,1785426839.003766,976,0.04904317855834961,463
5745,1785426839.103766,976,-0.05095672607421875,463
5748,1785426839.2037659,977,0.09824800491333008,856
5751,1785426839.303766,977,-0.0017521381378173828,856
5754,1785426839.403766,978,0.1005864143371582,1257
5757,1785426839.503766,978,0.0005862712860107422,1257
5760,1785426839.603766,978,-0.09941363334655762,1257
5763,1785426839.7037659,979,0.001558542251586914,1431
5766,1785426839.803766,980,0.09693646430969238,1749
5769,1785426839.903766,980,-0.0030634403228759766,1749
5772,1785426840.003766,981,0.09810447692871094,2110
5775,1785426840.103766,981,-0.0018954277038574219,2110
5778,1785426840.2037659,982,0.09982657432556152,2110
5781,1785426840.303766,982,-0.0001735687255859375,2110
5784,1785426840.403766,983,0.09373354911804199,2165
5787,1785426840.503766,983,-0.006266593933105469,2165
5790,1785426840.603766,984,0.09716415405273438,2095
5793,1785426840.7037659,984,-0.0028357505798339844,2095
5796,1785426840.803766,985,0.09874796867370605,1972
5799,1785426840.903766,985,-0.0012519359588623047,1972
5802,1785426841.003766,986,0.10063624382019043,1899
5805,1785426841.103766,986,0.0006363391876220703,1899
5808,1785426841.2037659,987,0.0937490463256836,1893
5811,1785426841.303766,987,-0.006251096725463867,1893
5814,1785426841.403766,988,0.09745216369628906,1893
5817,1785426841.503766,988,-0.0025479793548583984,1893
5820,1785426841.603766,989,0.09840154647827148,1923
5823,1785426841.7037659,989,-0.001598358154296875,1923
5826,1785426841.803766,990,0.10098671913146973,2085
5829,1785426841.903766,990,0.0009868144989013672,2085
5832,1785426842.003766,991,0.09489274024963379,2474
5835,1785426842.103766,991,-0.00510716438293457,2474
5838,1785426842.2037659,992,0.09738373756408691,1539
5841,1785426842.303766,992,-0.002616405487060547,1539
5844,1785426842.403766,993,0.10009121894836426,1768
5847,1785426842.503766,993,9.107589721679688e-05,1768
5850,1785426842.603766,993,-0.09990882873535156,1768
5853,1785426842.7037659,994,0.003692626953125,1825
5856,1785426842.803766,995,0.09624576568603516,1825
5859,1785426842.903766,995,-0.003754138946533203,1825
5862,1785426843.003766,996,0.09832596778869629,2224
5865,1785426843.103766,996,-0.0016739368438720703,2224
5868,1785426843.2037659,997,0.09950113296508789,2347
5871,1785426843.303766,997,-0.0004990100860595703,2347
5874,1785426843.403766,997,-0.10049891471862793,2347
5877,1785426843.503766,998,0.0010471343994140625,2380
5880,1785426843.603766,999,0.09505367279052734,2410
5883,1785426843.7037659,999,-0.004946231842041016,2410
5886,1785426843.803766,1000,0.09784722328186035,2583
5889,1785426843.903766,1000,-0.002152681350708008,2583
5892,1785426844.003766,1001,0.09885382652282715,2583
5895,1785426844.103766,1001,-0.001146078109741211,2583
5898,1785426844.2037659,1001,-0.10114598274230957,2583
5901,1785426844.303766,1002,0.0011620521545410156,2742
5904,1785426844.403766,1003,0.0959160327911377,2746
5907,1785426844.503766,1003,-0.004084110260009766,2746
5910,1785426844.603766,1004,0.09818053245544434,2855
5913,1785426844.7037659,1004,-0.0018193721771240234,2855
5916,1785426844.803766,1005,0.09987115859985352,2922
5919,1785426844.903766,1005,-0.00012874603271484375,2922
5922,1785426845.003766,1005,-0.1001288890838623,2922
5925,1785426845.103766,1006,0.0018296241760253906,2961
5928,1785426845.2037659,1007,0.09672880172729492,2004
5931,1785426845.303766,1007,-0.003271341323852539,2004
5934,1785426845.403766,1008,0.09799551963806152,2101
5937,1785426845.503766,1008,-0.0020046234130859375,2101
5940,1785426845.603766,1009,0.10095334053039551,2178
5943,1785426845.7037659,1009,0.0009534358978271484,2178
5946,1785426845.803766,1009,-0.09904670715332031,2178
5949,1785426845.903766,1010,0.0014095306396484375,2079
5952,1785426846.003766,1011,0.0981142520904541,2148
5955,1785426846.103766,1011,-0.0018856525421142578,2148
5958,1785426846.2037659,1012,0.09956169128417969,2115
5961,1785426846.303766,1012,-0.00043845176696777344,2115
5964,1785426846.403766,1012,-0.10043835639953613,2115
5967,1785426846.503766,1013,0.0014140605926513672,2096
5970,1785426846.603766,1013,-0.09858584403991699,2096
5973,1785426846.7037659,1014,0.0010635852813720703,2114
5976,1785426846.803766,1015,0.09540700912475586,2955
5979,1785426846.903766,1015,-0.0045928955078125,2955
5982,1785426847.003766,1016,0.09757423400878906,2025
5985,1785426847.103766,1016,-0.002425670623779297,2025
5988,1785426847.2037659,1017,0.09958362579345703,2050
5991,1785426847.303766,1017,-0.0004165172576904297,2050
5994,1785426847.403766,1017,-0.10041642189025879,2050
5997,1785426847.503766,1018,0.0011773109436035156,2094
6000,1785426847.603766,1019,0.09619903564453125,2066
6003,1785426847.7037659,1019,-0.0038008689880371094,2066
6006,1785426847.803766,1020,0.09781765937805176,2196
6009,1785426847.903766,1020,-0.0021822452545166016,2196
6012,1785426848.003766,1021,0.0992584228515625,2231
6015,1785426848.103766,1021,-0.0007414817810058594,2231
6018,1785426848.2037659,1021,-0.10074138641357422,2231
6021,1785426848.303766,1022,0.0014598369598388672,2252
6024,1785426848.403766,1023,0.09679603576660156,2284
6027,1785426848.503766,1023,-0.0032041072845458984,2284
6030,1785426848.603766,1024,0.0983283519744873,2398
6033,1785426848.7037659,1024,-0.0016715526580810547,2398
6036,1785426848.803766,1025,0.09955048561096191,2442
6039,1785426848.903766,1025,-0.0004494190216064453,2442
6042,1785426849.003766,1025,-0.1004495620727539,2442
6045,1785426849.103766,1026,0.0015215873718261719,2491
6048,1785426849.2037659,1026,-0.09847831726074219,2491
6051,1785426849.303766,1027,0.0009369850158691406,2491
6054,1785426849.403766,1027,-0.09906291961669922,2491
6057,1785426849.503766,1028,0.001432180404663086,2747
6060,1785426849.603766,1028,-0.09856772422790527,2747
6063,1785426849.7037659,1029,-0.0004937648773193359,2774
6066,1785426849.803766,1029,-0.1004939079284668,2774
6069,1785426849.903766,1030,0.0015101432800292969,2790
6072,1785426850.003766,1030,-0.09848999977111816,2790
6075,1785426850.103766,1031,0.0009250640869140625,2669
6078,1785426850.2037659,1031,-0.0990748405456543,2669
6081,1785426850.303766,1032,-0.0006973743438720703,2620
6084,1785426850.403766,1033,0.10031342506408691,2607
6087,1785426850.503766,1033,0.0003132820129394531,2607
6090,1785426850.603766,1033,-0.0996866226196289,2607
6093,1785426850.7037659,1034,0.0014634132385253906,2586
6096,1785426850.803766,1035,0.09713101387023926,2519
6099,1785426850.903766,1035,-0.0028688907623291016,2519
6102,1785426851.003766,1036,0.09814167022705078,2571
6105,1785426851.103766,1036,-0.0018582344055175781,2571
6108,1785426851.2037659,1037,0.10147595405578613,2603
6111,1785426851.303766,1037,0.0014758110046386719,2603
6114,1785426851.403766,1038,0.09547996520996094,2564
6117,1785426851.503766,1038,-0.0045201778411865234,2564
6120,1785426851.603766,1039,0.09778475761413574,2697
6123,1785426851.7037659,1039,-0.002215147018432617,2697
6126,1785426851.803766,1040,0.09903907775878906,2746
6129,1785426851.903766,1040,-0.0009608268737792969,2746
6132,1785426852.003766,1040,-0.10096096992492676,2746
6135,1785426852.103766,1041,0.0011775493621826172,2747
6138,1785426852.2037659,1042,0.09518814086914062,2629
6141,1785426852.303766,1042,-0.004812002182006836,2629
6144,1785426852.403766,1043,0.09759879112243652,2704
6147,1785426852.503766,1043,-0.0024013519287109375,2704
6150,1785426852.603766,1044,0.09931325912475586,2688
6153,1785426852.7037659,1044,-0.0006866455078125,2688
6156,1785426852.803766,1044,-0.10068678855895996,2688
6159,1785426852.903766,1045,0.0016434192657470703,2688
6162,1785426853.003766,1045,-0.09835672378540039,2688
6165,1785426853.103766,1046,0.0014290809631347656,2751
6168,1785426853.2037659,1046,-0.0985708236694336,2751
6171,1785426853.303766,1047,0.00133514404296875,2799
6174,1785426853.403766,1047,-0.09866476058959961,2799
6177,1785426853.503766,1048,-0.0005953311920166016,2799
6180,1785426853.603766,1048,-0.10059523582458496,2799
6183,1785426853.7037659,1049,0.001421213150024414,2811
6186,1785426853.803766,1049,-0.09857892990112305,2811
6189,1785426853.903766,1050,0.0014927387237548828,2683
6192,1785426854.003766,1051,0.09761881828308105,2738
6195,1785426854.103766,1051,-0.0023810863494873047,2738
6198,1785426854.2037659,1052,0.09968400001525879,2764
6201,1785426854.303766,1052,-0.0003161430358886719,2764
6204,1785426854.403766,1052,-0.10031604766845703,2764
6207,1785426854.503766,1053,0.0015773773193359375,2748
6210,1785426854.603766,1054,0.09664750099182129,2712
6213,1785426854.7037659,1054,-0.0033524036407470703,2712
6216,1785426854.803766,1055,0.09856534004211426,2812
6219,1785426854.903766,1055,-0.0014345645904541016,2812
6222,1785426855.003766,1056,0.10045289993286133,2829
6225,1785426855.103766,1056,0.00045299530029296875,2829
6228,1785426855.2037659,1056,-0.09954690933227539,2829
6231,1785426855.303766,1057,0.0015048980712890625,2784
6234,1785426855.403766,1058,0.09730362892150879,2889
6237,1785426855.503766,1058,-0.002696514129638672,2889
6240,1785426855.603766,1059,0.09933090209960938,2967
6243,1785426855.7037659,1059,-0.0006690025329589844,2967
6246,1785426855.803766,1060,0.10026812553405762,2952
6249,1785426855.903766,1060,0.0002682209014892578,2952
6252,1785426856.003766,1060,-0.0997319221496582,2952
6255,1785426856.103766,1061,0.0013790130615234375,2804
6258,1785426856.2037659,1061,-0.09862089157104492,2804
6261,1785426856.303766,1062,0.000972747802734375,2804
6264,1785426856.403766,1062,-0.09902715682983398,2804
6267,1785426856.503766,1063,0.0014050006866455078,2839
6270,1785426856.603766,1063,-0.09859490394592285,2839
6273,1785426856.7037659,1064,0.00023102760314941406,2714
6276,1785426856.803766,1064,-0.09976911544799805,2714
6279,1785426856.903766,1065,0.0009911060333251953,2703
6282,1785426857.003766,1065,-0.09900903701782227,2703
6285,1785426857.103766,1066,0.0015091896057128906,2630
6288,1785426857.2037659,1066,-0.09849071502685547,2630
6291,1785426857.303766,1067,-0.0004782676696777344,2434
6294,1785426857.403766,1067,-0.1004781723022461,2434
6297,1785426857.503766,1068,0.0008206367492675781,2385
6300,1785426857.603766,1068,-0.09917926788330078,2385
6303,1785426857.7037659,1069,0.0015339851379394531,2293
6306,1785426857.803766,1070,0.09825468063354492,2296
6309,1785426857.903766,1070,-0.0017452239990234375,2296
6312,1785426858.003766,1071,0.09915518760681152,2357
6315,1785426858.103766,1071,-0.0008447170257568359,2357
6318,1785426858.2037659,1071,-0.1008446216583252,2357
6321,1785426858.303766,1072,0.001302957534790039,2401
6324,1785426858.403766,1073,0.09509110450744629,2429
6327,1785426858.503766,1073,-0.004909038543701172,2429
6330,1785426858.603766,1074,0.09789657592773438,2515
6333,1785426858.7037659,1074,-0.0021033287048339844,2515
6336,1785426858.803766,1075,0.10001802444458008,2432
6339,1785426858.903766,1075,1.811981201171875e-05,2432
6342,1785426859.003766,1075,-0.09998202323913574,2432
6345,1785426859.103766,1076,0.0014922618865966797,2139
6348,1785426859.2037659,1077,0.09658670425415039,2139
6351,1785426859.303766,1077,-0.0034134387969970703,2139
6354,1785426859.403766,1078,0.09819388389587402,2124
6357,1785426859.503766,1078,-0.0018062591552734375,2124
6360,1785426859.603766,1079,0.09949827194213867,2103
6363,1785426859.7037659,1079,-0.0005016326904296875,2103
6366,1785426859.803766,1079,-0.10050177574157715,2103
6369,1785426859.903766,1080,0.0013833045959472656,2130
6372,1785426860.003766,1080,-0.0986168384552002,2130
6375,1785426860.103766,1081,0.0005431175231933594,2142
6378,1785426860.2037659,1081,-0.099456787109375,2142
6381,1785426860.303766,1082,0.0014634132385253906,2177
6384,1785426860.403766,1082,-0.09853649139404297,2177
6387,1785426860.503766,1083,-0.0004980564117431641,2177
6390,1785426860.603766,1083,-0.10049796104431152,2177
6393,1785426860.7037659,1084,0.0013875961303710938,2277
6396,1785426860.803766,1085,0.09665727615356445,2293
6399,1785426860.903766,1085,-0.0033426284790039062,2293
6402,1785426861.003766,1086,0.09930729866027832,2417
6405,1785426861.103766,1086,-0.0006926059722900391,2417
6408,1785426861.2037659,1087,0.10051512718200684,2421
6411,1785426861.303766,1087,0.000514984130859375,2421
6414,1785426861.403766,1088,0.09436249732971191,2245
6417,1785426861.503766,1088,-0.005637645721435547,2245
6420,1785426861.603766,1089,0.096710205078125,2193
6423,1785426861.7037659,1089,-0.0032896995544433594,2193
6426,1785426861.803766,1090,0.09862041473388672,2193
6429,1785426861.903766,1090,-0.0013794898986816406,2193
6432,1785426862.003766,1091,0.10073614120483398,2114
6435,1785426862.103766,1091,0.000736236572265625,2114
6438,1785426862.2037659,1091,-0.09926366806030273,2114
6441,1785426862.303766,1092,0.0013039112091064453,2063
6444,1785426862.403766,1093,0.09759259223937988,2130
6447,1785426862.503766,1093,-0.002407550811767578,2130
6450,1785426862.603766,1094,0.09887146949768066,2198
6453,1785426862.7037659,1094,-0.0011284351348876953,2198
6456,1785426862.803766,1095,0.1005556583404541,2256
6459,1785426862.903766,1095,0.0005557537078857422,2256
6462,1785426863.003766,1095,-0.09944438934326172,2256
6465,1785426863.103766,1096,0.0015306472778320312,2292
6468,1785426863.2037659,1096,-0.09846925735473633,2292
6471,1785426863.303766,1097,0.0006029605865478516,2474
6474,1785426863.403766,1098,0.09875774383544922,2586
6477,1785426863.503766,1098,-0.0012423992156982422,2586
6480,1785426863.603766,1098,-0.1012423038482666,2586
6483,1785426863.7037659,1099,0.0015571117401123047,2725
6486,1785426863.803766,1099,-0.09844303131103516,2725
6489,1785426863.903766,1100,-0.0005915164947509766,2725
6492,1785426864.003766,1100,-0.10059165954589844,2725
6495,1785426864.103766,1101,0.0014269351959228516,2554
6498,1785426864.2037659,1101,-0.09857296943664551,2554
6501,1785426864.303766,1102,-0.0008864402770996094,2586
6504,1785426864.403766,1102,-0.10088634490966797,2586
6507,1785426864.503766,1103,0.0016570091247558594,2537
6510,1785426864.603766,1104,0.09650087356567383,2468
6513,1785426864.7037659,1104,-0.0034990310668945312,2468
6516,1785426864.803766,1105,0.09752893447875977,2546
6519,1785426864.903766,1105,-0.0024709701538085938,2546
6522,1785426865.003766,1106,0.09966731071472168,2571
6525,1785426865.103766,1106,-0.0003325939178466797,2571
6528,1785426865.2037659,1106,-0.10033249855041504,2571
6531,1785426865.303766,1107,0.0015208721160888672,2555
6534,1785426865.403766,1108,0.09593629837036133,2576
6537,1785426865.503766,1108,-0.004063844680786133,2576
6540,1785426865.603766,1109,0.09831953048706055,2640
6543,1785426865.7037659,1109,-0.0016803741455078125,2640
6546,1785426865.803766,1110,0.10044479370117188,2631
6549,1785426865.903766,1110,0.0004448890686035156,2631
6552,1785426866.003766,1111,0.09448003768920898,2505
6555,1785426866.103766,1111,-0.005519866943359375,2505
6558,1785426866.2037659,1112,0.09692978858947754,2522
6561,1785426866.303766,1112,-0.003070354461669922,2522
6564,1785426866.403766,1113,0.10135293006896973,2522
6567,1785426866.503766,1113,0.0013527870178222656,2522
6570,1785426866.603766,1113,-0.0986471176147461,2522
6573,1785426866.7037659,1114,-0.00028252601623535156,2287
6576,1785426866.803766,1114,-0.10028266906738281,2287
6579,1785426866.903766,1115,0.0018589496612548828,2292
6582,1785426867.003766,1115,-0.09814119338989258,2292
6585,1785426867.103766,1116,0.0009069442749023438,2299
6588,1785426867.2037659,1116,-0.09909296035766602,2299
6591,1785426867.303766,1117,0.0017750263214111328,2322
6594,1785426867.403766,1117,-0.09822487831115723,2322
6597,1785426867.503766,1118,4.0531158447265625e-06,2399
6600,1785426867.603766,1118,-0.09999585151672363,2399
6603,1785426867.7037659,1119,0.001745462417602539,2447
6606,1785426867.803766,1120,0.09704232215881348,2447
6609,1785426867.903766,1120,-0.002957582473754883,2447
6612,1785426868.003766,1121,0.09877729415893555,2642
6615,1785426868.103766,1121,-0.0012226104736328125,2642
6618,1785426868.2037659,1122,0.10062766075134277,2711
6621,1785426868.303766,1122,0.0006275177001953125,2711
6624,1785426868.403766,1122,-0.09937238693237305,2711
6627,1785426868.503766,1123,0.0018267631530761719,2642
6630,1785426868.603766,1124,0.09755611419677734,2589
6633,1785426868.7037659,1124,-0.0024437904357910156,2589
6636,1785426868.803766,1125,0.09878754615783691,2596
6639,1785426868.903766,1125,-0.0012123584747314453,2596
6642,1785426869.003766,1125,-0.1012125015258789,2596
6645,1785426869.103766,1126,0.001367807388305664,2514
6648,1785426869.2037659,1127,0.09557890892028809,2508
6651,1785426869.303766,1127,-0.004421234130859375,2508
6654,1785426869.403766,1128,0.09769368171691895,2518
6657,1785426869.503766,1128,-0.0023064613342285156,2518
6660,1785426869.603766,1129,0.0995028018951416,2515
6663,1785426869.7037659,1129,-0.0004971027374267578,2515
6666,1785426869.803766,1129,-0.10049724578857422,2515
6669,1785426869.903766,1130,0.0010366439819335938,2544
6672,1785426870.003766,1130,-0.09896349906921387,2544
6675,1785426870.103766,1131,-0.0007295608520507812,2536
6678,1785426870.2037659,1131,-0.10072946548461914,2536
6681,1785426870.303766,1132,0.0017940998077392578,2675
6684,1785426870.403766,1132,-0.0982058048248291,2675
6687,1785426870.503766,1133,-0.0008690357208251953,2584
6690,1785426870.603766,1133,-0.10086894035339355,2584
6693,1785426870.7037659,1134,0.0011096000671386719,2514
6696,1785426870.803766,1134,-0.09889054298400879,2514
6699,1785426870.903766,1135,-1.9073486328125e-05,2306
6702,1785426871.003766,1136,0.09755277633666992,2110
6705,1785426871.103766,1136,-0.0024471282958984375,2110
6708,1785426871.2037659,1137,0.09966683387756348,2115
6711,1785426871.303766,1137,-0.0003333091735839844,2115
6714,1785426871.403766,1137,-0.10033321380615234,2115
6717,1785426871.503766,1138,0.0014331340789794922,2125
6720,1785426871.603766,1139,0.09570693969726562,2196
6723,1785426871.7037659,1139,-0.004292964935302734,2196
6726,1785426871.803766,1140,0.09846854209899902,2351
6729,1785426871.903766,1140,-0.001531362533569336,2351
6732,1785426872.003766,1141,0.09992432594299316,2467
6735,1785426872.103766,1141,-7.557868957519531e-05,2467
6738,1785426872.2037659,1141,-0.10007548332214355,2467
6741,1785426872.303766,1142,0.0014870166778564453,2467
6744,1785426872.403766,1143,0.09707999229431152,2617
6747,1785426872.503766,1143,-0.0029201507568359375,2617
6750,1785426872.603766,1144,0.09874582290649414,2626
6753,1785426872.7037659,1144,-0.0012540817260742188,2626
6756,1785426872.803766,1145,0.10093903541564941,2524
6759,1785426872.903766,1145,0.0009391307830810547,2524
6762,1785426873.003766,1146,0.09526252746582031,2433
6765,1785426873.103766,1146,-0.004737377166748047,2433
6768,1785426873.2037659,1147,0.09790873527526855,2482
6771,1785426873.303766,1147,-0.0020914077758789062,2482
6774,1785426873.403766,1148,0.10180902481079102,2486
6777,1785426873.503766,1148,0.0018088817596435547,2486
6780,1785426873.603766,1148,-0.0981910228729248,2486
6783,1785426873.7037659,1149,0.0010037422180175781,2455
6786,1785426873.803766,1149,-0.09899640083312988,2455
6789,1785426873.903766,1150,0.001361846923828125,2473
6792,1785426874.003766,1150,-0.09863829612731934,2473
6795,1785426874.103766,1151,0.0014684200286865234,2532
6798,1785426874.2037659,1151,-0.09853148460388184,2532
6801,1785426874.303766,1152,0.0015566349029541016,2539
6804,1785426874.403766,1152,-0.09844326972961426,2539
6807,1785426874.503766,1153,0.0008504390716552734,2596
