x,y,z,t_mean_c,t_std_c,n_obs,material,solar_absorptance,u_value_w_m2k,plausible,flag_reason
17.900000000000002,0.30000000000000004,-0.30000000000000004,36.575,0.901,179,concrete,0.65,7.6232,1,
17.900000000000002,0.30000000000000004,1.9000000000000001,36.144,1.388,22,glass,0.1,7.1235,1,
17.900000000000002,0.5,-0.30000000000000004,36.792,0.808,174,concrete,0.65,7.8748,1,
17.900000000000002,0.5,1.9000000000000001,36.18,1.326,28,glass,0.1,7.1652,1,
17.900000000000002,0.7000000000000001,-0.30000000000000004,36.591,1.192,198,concrete,0.65,7.6417,1,
17.900000000000002,0.7000000000000001,1.9000000000000001,36.132,1.429,29,glass,0.1,7.1096,1,
17.900000000000002,0.9,-0.30000000000000004,36.279,1.519,222,concrete,0.65,7.28,1,
17.900000000000002,0.9,1.9000000000000001,36.309,1.522,30,glass,0.1,7.3148,1,
17.900000000000002,1.1,-0.30000000000000004,36.234,1.444,235,concrete,0.65,7.2278,1,
17.900000000000002,1.1,1.9000000000000001,36.535,1.59,31,glass,0.1,7.5768,1,
17.900000000000002,1.3,-0.30000000000000004,35.822,1.607,219,concrete,0.65,6.7501,1,
17.900000000000002,1.3,1.9000000000000001,36.227,1.586,27,glass,0.1,7.2197,1,
17.900000000000002,1.5,-0.30000000000000004,35.405,1.925,176,concrete,0.65,6.2667,1,
17.900000000000002,1.5,1.9000000000000001,35.587,1.483,22,glass,0.1,6.4777,1,
17.900000000000002,1.7000000000000002,-0.30000000000000004,34.894,1.718,152,concrete,0.65,5.6742,1,
17.900000000000002,1.7000000000000002,1.9000000000000001,35.143,1.233,31,glass,0.1,5.9629,1,
17.900000000000002,1.9000000000000001,-0.30000000000000004,34.448,1.418,143,concrete,0.65,5.1571,1,
17.900000000000002,1.9000000000000001,1.9000000000000001,35.026,2.313,27,glass,0.1,5.8272,1,
17.900000000000002,2.1,-0.30000000000000004,34.44,1.111,207,concrete,0.65,5.1478,1,
17.900000000000002,2.1,-0.1,34.282,1.158,325,paint,0.6,4.9646,1,
17.900000000000002,2.1,0.1,34.364,1.168,180,paint,0.6,5.0597,1,
17.900000000000002,2.1,0.30000000000000004,34.499,1.264,157,paint,0.6,5.2162,1,
17.900000000000002,2.1,0.5,35.308,1.343,145,paint,0.6,6.1542,1,
17.900000000000002,2.1,0.7000000000000001,35.772,1.297,174,paint,0.6,6.6922,1,
17.900000000000002,2.1,0.9,36.136,1.361,141,paint,0.6,7.1142,1,
17.900000000000002,2.1,1.1,36.106,1.304,101,paint,0.6,7.0794,1,
17.900000000000002,2.1,1.3,35.931,1.247,63,paint,0.6,6.8765,1,
17.900000000000002,2.1,1.5,35.618,1.129,56,paint,0.6,6.5136,1,
17.900000000000002,2.1,1.7000000000000002,35.483,0.911,45,paint,0.6,6.3571,1,
17.900000000000002,2.1,1.9000000000000001,34.689,0.914,25,glass,0.1,5.4365,1,
18.1,-0.7000000000000001,-0.30000000000000004,34.537,0.961,254,concrete,0.65,5.2603,1,
18.1,-0.7000000000000001,-0.1,34.521,1.18,445,concrete,0.65,5.2417,1,
18.1,-0.7000000000000001,0.1,34.919,1.017,225,glass,0.1,5.7032,1,
18.1,-0.7000000000000001,0.30000000000000004,35.356,1.015,192,painted_metal,0.65,6.2099,1,
18.1,-0.7000000000000001,0.5,35.807,1.089,191,painted_metal,0.65,6.7328,1,
18.1,-0.7000000000000001,0.7000000000000001,36.244,1.034,205,painted_metal,0.65,7.2394,1,
18.1,-0.7000000000000001,0.9,35.969,1.143,127,glass,0.1,6.9206,1,
18.1,-0.7000000000000001,1.1,36.074,1.08,86,glass,0.1,7.0423,1,
18.1,-0.7000000000000001,1.3,36.135,0.771,54,glass,0.1,7.113,1,
18.1,-0.7000000000000001,1.5,35.969,0.678,38,glass,0.1,6.9206,1,
18.1,-0.7000000000000001,1.7000000000000002,35.836,0.707,37,glass,0.1,6.7664,1,
18.1,-0.7000000000000001,1.9000000000000001,35.747,1.072,11,glass,0.1,6.6632,1,
18.1,-0.5,-0.30000000000000004,34.829,0.855,122,concrete,0.65,5.5988,1,
18.1,-0.5,1.9000000000000001,35.32,1.286,30,glass,0.1,6.1681,1,
18.1,-0.30000000000000004,-0.30000000000000004,35.199,1.14,108,concrete,0.65,6.0278,1,
18.1,-0.30000000000000004,1.9000000000000001,35.452,1.612,29,glass,0.1,6.3212,1,
18.1,-0.1,-0.30000000000000004,35.939,1.047,168,concrete,0.65,6.8858,1,
18.1,-0.1,1.7000000000000002,36.694,0.0,1,glass,0.1,7.7612,1,
18.1,-0.1,1.9000000000000001,35.775,1.638,32,glass,0.1,6.6957,1,
18.1,0.1,-0.30000000000000004,36.239,1.103,153,concrete,0.65,7.2336,1,
18.1,0.1,1.7000000000000002,37.329,0.0,1,glass,0.1,8.4974,0,solar_suspected
18.1,0.1,1.9000000000000001,36.05,1.647,33,glass,0.1,7.0145,1,
18.1,0.30000000000000004,-0.30000000000000004,36.532,0.916,176,concrete,0.65,7.5733,1,
18.1,0.30000000000000004,1.9000000000000001,36.231,1.589,33,glass,0.1,7.2243,1,
18.1,0.5,-0.30000000000000004,36.829,0.892,157,concrete,0.65,7.9177,1,
18.1,0.5,1.7000000000000002,39.103,0.0,1,glass,0.1,10.5542,0,solar_suspected
18.1,0.5,1.9000000000000001,36.257,1.725,30,glass,0.1,7.2545,1,
18.1,0.7000000000000001,-0.30000000000000004,36.78,1.212,154,concrete,0.65,7.8609,1,
18.1,0.7000000000000001,1.7000000000000002,37.593,1.643,5,glass,0.1,8.8035,0,solar_suspected
18.1,0.7000000000000001,1.9000000000000001,36.275,1.725,33,glass,0.1,7.2754,1,
18.1,0.9,-0.30000000000000004,36.298,1.636,167,concrete,0.65,7.302,1,
18.1,0.9,1.7000000000000002,38.941,0.0,1,glass,0.1,10.3664,0,solar_suspected
18.1,0.9,1.9000000000000001,36.348,1.733,25,glass,0.1,7.36,1,
18.1,1.1,-0.30000000000000004,36.123,1.643,168,concrete,0.65,7.0991,1,
18.1,1.1,1.7000000000000002,37.137,0.0,1,glass,0.1,8.2748,0,solar_suspected
18.1,1.1,1.9000000000000001,36.142,1.755,21,glass,0.1,7.1212,1,
18.1,1.3,-0.30000000000000004,35.756,1.833,102,concrete,0.65,6.6736,1,
18.1,1.3,1.9000000000000001,35.863,1.724,33,glass,0.1,6.7977,1,
18.1,1.5,-0.30000000000000004,35.242,1.84,125,concrete,0.65,6.0777,1,
18.1,1.5,1.9000000000000001,36.316,1.993,30,glass,0.1,7.3229,1,
18.1,1.7000000000000002,-0.30000000000000004,34.764,1.649,131,concrete,0.65,5.5235,1,
18.1,1.7000000000000002,1.9000000000000001,36.029,2.255,29,glass,0.1,6.9901,1,
18.1,1.9000000000000001,-0.30000000000000004,34.549,1.394,125,concrete,0.65,5.2742,1,
18.1,1.9000000000000001,1.9000000000000001,35.272,1.109,25,glass,0.1,6.1125,1,
18.1,2.1,-0.30000000000000004,34.528,1.064,209,concrete,0.65,5.2499,1,
18.1,2.1,-0.1,34.398,1.161,348,paint,0.6,5.0991,1,
18.1,2.1,0.1,34.527,1.153,193,paint,0.6,5.2487,1,
18.1,2.1,0.30000000000000004,34.61,1.343,169,paint,0.6,5.3449,1,
18.1,2.1,0.5,35.298,1.338,146,paint,0.6,6.1426,1,
18.1,2.1,0.7000000000000001,35.987,1.271,169,paint,0.6,6.9414,1,
18.1,2.1,0.9,36.053,1.354,156,paint,0.6,7.018,1,
18.1,2.1,1.1,36.126,1.289,106,paint,0.6,7.1026,1,
18.1,2.1,1.3,36.15,1.171,71,paint,0.6,7.1304,1,
18.1,2.1,1.5,35.975,1.184,36,paint,0.6,6.9275,1,
18.1,2.1,1.7000000000000002,35.651,1.086,47,paint,0.6,6.5519,1,
18.1,2.1,1.9000000000000001,35.151,0.857,20,paint,0.6,5.9722,1,
18.3,-0.7000000000000001,-0.30000000000000004,34.49,0.956,239,concrete,0.65,5.2058,1,
18.3,-0.7000000000000001,-0.1,34.517,1.094,462,concrete,0.65,5.2371,1,
18.3,-0.7000000000000001,0.1,34.858,0.966,227,painted_metal,0.65,5.6325,1,
18.3,-0.7000000000000001,0.30000000000000004,35.395,0.96,184,painted_metal,0.65,6.2551,1,
18.3,-0.7000000000000001,0.5,35.847,0.974,178,painted_metal,0.65,6.7791,1,
18.3,-0.7000000000000001,0.7000000000000001,36.116,1.036,214,painted_metal,0.65,7.091,1,
18.3,-0.7000000000000001,0.9,36.084,1.143,128,glass,0.1,7.0539,1,
18.3,-0.7000000000000001,1.1,36.037,1.093,92,glass,0.1,6.9994,1,
18.3,-0.7000000000000001,1.3,35.933,0.773,51,glass,0.1,6.8788,1,
18.3,-0.7000000000000001,1.5,35.91,0.746,36,glass,0.1,6.8522,1,
18.3,-0.7000000000000001,1.7000000000000002,35.616,0.878,32,glass,0.1,6.5113,1,
18.3,-0.7000000000000001,1.9000000000000001,36.156,0.704,11,paint,0.6,7.1374,1,
18.3,-0.5,-0.30000000000000004,34.597,0.909,114,concrete,0.65,5.3299,1,
18.3,-0.5,1.9000000000000001,35.448,0.997,28,glass,0.1,6.3165,1,
18.3,-0.30000000000000004,-0.30000000000000004,34.912,1.082,126,concrete,0.65,5.6951,1,
18.3,-0.30000000000000004,1.9000000000000001,35.545,1.569,26,glass,0.1,6.429,1,
18.3,-0.1,-0.30000000000000004,35.733,1.114,107,concrete,0.65,6.647,1,
18.3,-0.1,1.9000000000000001,36.049,1.558,30,glass,0.1,7.0133,1,
18.3,0.1,-0.30000000000000004,36.487,1.176,103,concrete,0.65,7.5212,1,
18.3,0.1,1.9000000000000001,36.457,1.583,27,glass,0.1,7.4864,1,
18.3,0.30000000000000004,-0.30000000000000004,36.742,0.925,126,concrete,0.65,7.8168,1,
18.3,0.30000000000000004,1.9000000000000001,36.399,1.691,25,glass,0.1,7.4191,1,
18.3,0.5,-0.30000000000000004,36.765,0.871,138,concrete,0.65,7.8435,1,
18.3,0.5,1.9000000000000001,36.322,1.695,28,glass,0.1,7.3299,1,
18.3,0.7000000000000001,-0.30000000000000004,36.479,1.166,137,concrete,0.65,7.5119,1,
18.3,0.7000000000000001,1.7000000000000002,37.123,1.426,6,glass,0.1,8.2586,0,solar_suspected
18.3,0.7000000000000001,1.9000000000000001,35.745,1.489,19,glass,0.1,6.6609,1,
18.3,0.9,-0.30000000000000004,36.188,1.435,145,concrete,0.65,7.1745,1,
18.3,0.9,1.7000000000000002,39.046,0.0,1,glass,0.1,10.4881,0,solar_suspected
18.3,0.9,1.9000000000000001,36.573,1.985,22,glass,0.1,7.6209,1,
18.3,1.1,-0.30000000000000004,35.987,1.456,121,concrete,0.65,6.9414,1,
18.3,1.1,1.7000000000000002,34.78,0.0,1,paint,0.6,5.542,1,
18.3,1.1,1.9000000000000001,37.022,2.004,29,glass,0.1,8.1414,0,solar_suspected
18.3,1.3,-0.30000000000000004,35.615,1.527,119,concrete,0.65,6.5101,1,
18.3,1.3,1.9000000000000001,36.817,1.579,24,glass,0.1,7.9038,1,
18.3,1.5,-0.30000000000000004,35.273,1.623,136,concrete,0.65,6.1136,1,
18.3,1.5,1.9000000000000001,36.396,1.621,28,glass,0.1,7.4157,1,
18.3,1.7000000000000002,-0.30000000000000004,34.841,1.516,153,concrete,0.65,5.6128,1,
18.3,1.7000000000000002,1.7000000000000002,34.405,0.33,2,glass,0.1,5.1072,1,
18.3,1.7000000000000002,1.9000000000000001,35.552,1.345,33,glass,0.1,6.4371,1,
18.3,1.9000000000000001,-0.30000000000000004,34.375,1.191,98,concrete,0.65,5.0725,1,
18.3,1.9000000000000001,1.7000000000000002,34.622,0.0,1,glass,0.1,5.3588,1,
18.3,1.9000000000000001,1.9000000000000001,35.193,1.099,42,glass,0.1,6.0209,1,
18.3,2.1,-0.30000000000000004,34.312,1.141,174,concrete,0.65,4.9994,1,
18.3,2.1,-0.1,34.281,1.231,353,paint,0.6,4.9635,1,
18.3,2.1,0.1,34.365,1.197,181,paint,0.6,5.0609,1,
18.3,2.1,0.30000000000000004,34.521,1.248,167,paint,0.6,5.2417,1,
18.3,2.1,0.5,35.179,1.256,149,paint,0.6,6.0046,1,
18.3,2.1,0.7000000000000001,35.905,1.286,176,paint,0.6,6.8464,1,
18.3,2.1,0.9,36.096,1.323,154,paint,0.6,7.0678,1,
18.3,2.1,1.1,36.281,1.381,106,paint,0.6,7.2823,1,
18.3,2.1,1.3,36.092,1.203,66,paint,0.6,7.0632,1,
18.3,2.1,1.5,35.902,1.323,47,paint,0.6,6.8429,1,
18.3,2.1,1.7000000000000002,35.437,0.941,35,paint,0.6,6.3038,1,
18.3,2.1,1.9000000000000001,35.112,0.979,37,paint,0.6,5.927,1,
18.5,-0.7000000000000001,-0.30000000000000004,34.524,0.95,225,concrete,0.65,5.2452,1,
18.5,-0.7000000000000001,-0.1,34.545,1.084,465,concrete,0.65,5.2696,1,
18.5,-0.7000000000000001,0.1,34.969,0.968,247,painted_metal,0.65,5.7612,1,
18.5,-0.7000000000000001,0.30000000000000004,35.399,0.969,209,painted_metal,0.65,6.2597,1,
18.5,-0.7000000000000001,0.5,35.91,1.031,193,painted_metal,0.65,6.8522,1,
18.5,-0.7000000000000001,0.7000000000000001,36.212,1.004,209,painted_metal,0.65,7.2023,1,
18.5,-0.7000000000000001,0.9,36.104,1.094,130,glass,0.1,7.0771,1,
18.5,-0.7000000000000001,1.1,35.867,1.247,83,glass,0.1,6.8023,1,
18.5,-0.7000000000000001,1.3,36.05,0.962,62,glass,0.1,7.0145,1,
18.5,-0.7000000000000001,1.5,35.725,0.637,40,glass,0.1,6.6377,1,
18.5,-0.7000000000000001,1.7000000000000002,35.745,0.877,37,glass,0.1,6.6609,1,
18.5,-0.7000000000000001,1.9000000000000001,35.926,0.975,14,glass,0.1,6.8707,1,
18.5,-0.5,-0.30000000000000004,34.83,0.795,106,concrete,0.65,5.6,1,
18.5,-0.5,1.7000000000000002,35.888,0.986,5,glass,0.1,6.8267,1,
18.5,-0.5,1.9000000000000001,35.32,0.808,43,glass,0.1,6.1681,1,
18.5,-0.30000000000000004,-0.30000000000000004,35.111,1.074,109,concrete,0.65,5.9258,1,
18.5,-0.30000000000000004,1.7000000000000002,36.589,0.951,5,glass,0.1,7.6394,1,
18.5,-0.30000000000000004,1.9000000000000001,35.85,1.112,39,glass,0.1,6.7826,1,
18.5,-0.1,-0.30000000000000004,35.798,1.009,102,concrete,0.65,6.7223,1,
18.5,-0.1,1.7000000000000002,36.271,1.04,4,glass,0.1,7.2707,1,
18.5,-0.1,1.9000000000000001,36.237,1.278,41,glass,0.1,7.2313,1,
18.5,0.1,-0.30000000000000004,36.021,1.006,104,concrete,0.65,6.9809,1,
18.5,0.1,1.7000000000000002,36.764,0.964,3,glass,0.1,7.8423,1,
18.5,0.1,1.9000000000000001,36.391,1.539,42,glass,0.1,7.4099,1,
18.5,0.30000000000000004,-0.30000000000000004,36.203,0.95,93,concrete,0.65,7.1919,1,
18.5,0.30000000000000004,1.7000000000000002,36.351,1.001,4,glass,0.1,7.3635,1,
18.5,0.30000000000000004,1.9000000000000001,36.54,1.882,39,glass,0.1,7.5826,1,
18.5,0.5,-0.30000000000000004,36.506,0.914,116,concrete,0.65,7.5432,1,
18.5,0.5,1.7000000000000002,36.411,1.286,4,glass,0.1,7.433,1,
18.5,0.5,1.9000000000000001,36.196,1.982,35,glass,0.1,7.1838,1,
18.5,0.7000000000000001,-0.30000000000000004,36.452,1.231,118,concrete,0.65,7.4806,1,
18.5,0.7000000000000001,1.7000000000000002,36.616,1.367,4,glass,0.1,7.6707,1,
18.5,0.7000000000000001,1.9000000000000001,36.627,2.004,39,glass,0.1,7.6835,1,
18.5,0.9,-0.30000000000000004,36.141,1.627,125,concrete,0.65,7.12,1,
18.5,0.9,1.7000000000000002,36.389,1.235,3,glass,0.1,7.4075,1,
18.5,0.9,1.9000000000000001,36.825,1.914,44,glass,0.1,7.913,1,
18.5,1.1,-0.30000000000000004,35.915,1.765,103,concrete,0.65,6.858,1,
18.5,1.1,1.7000000000000002,35.602,1.146,5,glass,0.1,6.4951,1,
18.5,1.1,1.9000000000000001,36.37,1.876,39,glass,0.1,7.3855,1,
18.5,1.3,-0.30000000000000004,35.606,1.702,136,concrete,0.65,6.4997,1,
18.5,1.3,1.7000000000000002,35.903,1.111,7,glass,0.1,6.8441,1,
18.5,1.3,1.9000000000000001,36.466,1.99,42,glass,0.1,7.4968,1,
18.5,1.5,-0.30000000000000004,34.996,1.867,116,concrete,0.65,5.7925,1,
18.5,1.5,1.7000000000000002,36.271,1.152,10,glass,0.1,7.2707,1,
18.5,1.5,1.9000000000000001,36.065,1.872,34,glass,0.1,7.0319,1,
18.5,1.7000000000000002,-0.30000000000000004,34.456,1.733,95,concrete,0.65,5.1664,1,
18.5,1.7000000000000002,1.7000000000000002,36.665,0.6,3,glass,0.1,7.7275,1,
18.5,1.7000000000000002,1.9000000000000001,35.709,2.153,36,glass,0.1,6.6191,1,
18.5,1.9000000000000001,-0.30000000000000004,34.792,1.572,79,concrete,0.65,5.5559,1,
18.5,1.9000000000000001,1.7000000000000002,35.289,0.464,5,glass,0.1,6.1322,1,
18.5,1.9000000000000001,1.9000000000000001,35.589,1.976,30,glass,0.1,6.48,1,
18.5,2.1,-0.30000000000000004,34.442,1.165,160,concrete,0.65,5.1501,1,
18.5,2.1,-0.1,34.265,1.225,289,paint,0.6,4.9449,1,
18.5,2.1,0.1,34.45,1.226,161,paint,0.6,5.1594,1,
18.5,2.1,0.30000000000000004,34.566,1.739,158,paint,0.6,5.2939,1,
18.5,2.1,0.5,35.312,1.253,130,paint,0.6,6.1588,1,
18.5,2.1,0.7000000000000001,35.868,1.299,140,paint,0.6,6.8035,1,
18.5,2.1,0.9,36.055,1.358,146,paint,0.6,7.0203,1,
18.5,2.1,1.1,36.368,1.372,101,paint,0.6,7.3832,1,
18.5,2.1,1.3,36.086,1.195,72,paint,0.6,7.0562,1,
18.5,2.1,1.5,35.911,1.231,55,paint,0.6,6.8533,1,
18.5,2.1,1.7000000000000002,35.536,1.038,39,paint,0.6,6.4186,1,
18.5,2.1,1.9000000000000001,36.008,1.546,27,paint,0.6,6.9658,1,
18.5,2.3000000000000003,-0.30000000000000004,34.927,0.872,4,concrete,0.65,5.7125,1,
18.5,2.3000000000000003,-0.1,34.731,1.105,28,paint,0.6,5.4852,1,
18.5,2.3000000000000003,0.1,34.481,1.313,11,paint,0.6,5.1954,1,
18.5,2.3000000000000003,0.30000000000000004,35.146,1.143,4,paint,0.6,5.9664,1,
18.7,-0.7000000000000001,-0.30000000000000004,34.486,0.914,240,concrete,0.65,5.2012,1,
18.7,-0.7000000000000001,-0.1,34.543,1.025,470,concrete,0.65,5.2672,1,
18.7,-0.7000000000000001,0.1,34.904,0.946,243,painted_metal,0.65,5.6858,1,
18.7,-0.7000000000000001,0.30000000000000004,35.312,0.886,201,painted_metal,0.65,6.1588,1,
18.7,-0.7000000000000001,0.5,35.861,0.946,195,painted_metal,0.65,6.7954,1,
18.7,-0.7000000000000001,0.7000000000000001,36.132,1.024,211,painted_metal,0.65,7.1096,1,
18.7,-0.7000000000000001,0.9,36.183,1.098,122,glass,0.1,7.1687,1,
18.7,-0.7000000000000001,1.1,35.923,1.277,93,glass,0.1,6.8672,1,
18.7,-0.7000000000000001,1.3,35.934,0.869,48,glass,0.1,6.88,1,
18.7,-0.7000000000000001,1.5,36.016,0.812,38,glass,0.1,6.9751,1,
18.7,-0.7000000000000001,1.7000000000000002,35.659,0.992,46,glass,0.1,6.5612,1,
18.7,-0.7000000000000001,1.9000000000000001,35.828,0.47,2,paint,0.6,6.7571,1,
18.7,-0.5,-0.30000000000000004,34.538,0.858,105,concrete,0.65,5.2614,1,
18.7,-0.5,1.7000000000000002,36.852,0.745,2,glass,0.1,7.9443,1,
18.7,-0.5,1.9000000000000001,35.927,1.087,31,glass,0.1,6.8719,1,
18.7,-0.30000000000000004,-0.30000000000000004,35.213,1.096,139,concrete,0.65,6.0441,1,
18.7,-0.30000000000000004,1.9000000000000001,36.66,1.624,33,glass,0.1,7.7217,1,
18.7,-0.1,-0.30000000000000004,35.984,1.062,127,concrete,0.65,6.938,1,
18.7,-0.1,1.7000000000000002,37.597,0.0,1,glass,0.1,8.8081,0,solar_suspected
18.7,-0.1,1.9000000000000001,36.774,1.649,33,glass,0.1,7.8539,1,
18.7,0.1,-0.30000000000000004,36.324,1.093,137,concrete,0.65,7.3322,1,
18.7,0.1,1.7000000000000002,37.733,0.317,4,glass,0.1,8.9658,0,solar_suspected
18.7,0.1,1.9000000000000001,36.697,1.881,31,glass,0.1,7.7646,1,
18.7,0.30000000000000004,-0.30000000000000004,36.699,0.945,129,concrete,0.65,7.767,1,
18.7,0.30000000000000004,1.7000000000000002,37.221,1.535,7,glass,0.1,8.3722,0,solar_suspected
18.7,0.30000000000000004,1.9000000000000001,37.078,1.924,31,glass,0.1,8.2064,0,solar_suspected
18.7,0.5,-0.30000000000000004,36.788,0.824,136,concrete,0.65,7.8701,1,
18.7,0.5,1.7000000000000002,36.521,1.897,11,glass,0.1,7.5606,1,
18.7,0.5,1.9000000000000001,37.038,2.002,27,glass,0.1,8.16,0,solar_suspected
18.7,0.7000000000000001,-0.30000000000000004,36.494,1.349,129,concrete,0.65,7.5293,1,
18.7,0.7000000000000001,1.7000000000000002,38.45,0.664,3,glass,0.1,9.7971,0,solar_suspected
18.7,0.7000000000000001,1.9000000000000001,36.352,2.273,32,glass,0.1,7.3646,1,
18.7,0.9,-0.30000000000000004,36.205,1.689,151,concrete,0.65,7.1942,1,
18.7,0.9,1.7000000000000002,38.396,0.519,7,glass,0.1,9.7345,0,solar_suspected
18.7,0.9,1.9000000000000001,37.179,2.396,30,glass,0.1,8.3235,0,solar_suspected
18.7,1.1,-0.30000000000000004,35.967,1.633,129,concrete,0.65,6.9183,1,
18.7,1.1,1.7000000000000002,37.758,1.334,8,glass,0.1,8.9948,0,solar_suspected
18.7,1.1,1.9000000000000001,37.038,2.439,21,glass,0.1,8.16,0,solar_suspected
18.7,1.3,-0.30000000000000004,35.268,1.723,115,concrete,0.65,6.1078,1,
18.7,1.3,1.7000000000000002,37.786,0.28,3,glass,0.1,9.0272,0,solar_suspected
18.7,1.3,1.9000000000000001,37.703,2.336,27,glass,0.1,8.931,0,solar_suspected
18.7,1.5,-0.30000000000000004,35.37,1.682,87,concrete,0.65,6.2261,1,
18.7,1.5,1.7000000000000002,38.088,0.535,3,glass,0.1,9.3774,0,solar_suspected
18.7,1.5,1.9000000000000001,38.064,2.618,23,glass,0.1,9.3496,0,solar_suspected
18.7,1.7000000000000002,-0.30000000000000004,34.999,1.578,85,concrete,0.65,5.7959,1,
18.7,1.7000000000000002,1.9000000000000001,37.593,1.875,27,glass,0.1,8.8035,0,solar_suspected
18.7,1.9000000000000001,-0.30000000000000004,34.292,1.52,77,concrete,0.65,4.9762,1,
18.7,1.9000000000000001,1.9000000000000001,35.856,0.964,26,glass,0.1,6.7896,1,
18.7,2.1,-0.30000000000000004,34.599,1.146,193,concrete,0.65,5.3322,1,
18.7,2.1,-0.1,34.332,1.27,200,paint,0.6,5.0226,1,
18.7,2.1,0.1,34.349,1.238,102,paint,0.6,5.0423,1,
18.7,2.1,0.30000000000000004,34.642,1.339,107,paint,0.6,5.382,1,
18.7,2.1,0.5,35.042,1.311,128,paint,0.6,5.8458,1,
18.7,2.1,0.7000000000000001,35.835,1.273,133,paint,0.6,6.7652,1,
18.7,2.1,0.9,36.127,1.385,145,paint,0.6,7.1038,1,
18.7,2.1,1.1,36.198,1.453,86,paint,0.6,7.1861,1,
18.7,2.1,1.3,35.991,1.279,81,paint,0.6,6.9461,1,
18.7,2.1,1.5,35.828,1.062,54,paint,0.6,6.7571,1,
18.7,2.1,1.7000000000000002,35.479,0.999,49,paint,0.6,6.3525,1,
18.7,2.1,1.9000000000000001,35.318,0.894,25,paint,0.6,6.1658,1,
18.7,2.3000000000000003,-0.30000000000000004,34.692,0.922,11,concrete,0.65,5.44,1,
18.7,2.3000000000000003,-0.1,34.482,1.206,101,paint,0.6,5.1965,1,
18.7,2.3000000000000003,0.1,34.377,1.093,56,paint,0.6,5.0748,1,
18.7,2.3000000000000003,0.30000000000000004,34.572,1.008,38,paint,0.6,5.3009,1,
18.7,2.3000000000000003,0.5,36.094,3.775,16,paint,0.6,7.0655,1,
18.7,2.3000000000000003,0.7000000000000001,35.098,0.897,7,glass,0.1,5.9107,1,
18.7,2.3000000000000003,0.9,35.921,0.898,2,paint,0.6,6.8649,1,
18.7,2.3000000000000003,1.1,35.002,0.147,3,plastic,0.6,5.7994,1,
18.7,2.3000000000000003,1.3,37.722,0.0,1,paint,0.6,8.953,0,solar_possible
18.7,2.3000000000000003,1.7000000000000002,35.25,0.0,1,paint,0.6,6.087,1,
18.900000000000002,-0.7000000000000001,-0.30000000000000004,34.52,0.901,241,concrete,0.65,5.2406,1,
18.900000000000002,-0.7000000000000001,-0.1,34.588,0.992,456,concrete,0.65,5.3194,1,
18.900000000000002,-0.7000000000000001,0.1,34.917,0.932,246,painted_metal,0.65,5.7009,1,
18.900000000000002,-0.7000000000000001,0.30000000000000004,35.37,0.889,196,painted_metal,0.65,6.2261,1,
18.900000000000002,-0.7000000000000001,0.5,35.719,0.921,189,painted_metal,0.65,6.6307,1,
18.900000000000002,-0.7000000000000001,0.7000000000000001,36.213,0.919,222,painted_metal,0.65,7.2035,1,
18.900000000000002,-0.7000000000000001,0.9,36.094,1.081,141,glass,0.1,7.0655,1,
18.900000000000002,-0.7000000000000001,1.1,35.851,1.185,85,glass,0.1,6.7838,1,
18.900000000000002,-0.7000000000000001,1.3,35.89,1.146,56,glass,0.1,6.829,1,
18.900000000000002,-0.7000000000000001,1.5,35.943,0.584,46,glass,0.1,6.8904,1,
18.900000000000002,-0.7000000000000001,1.7000000000000002,35.859,0.784,40,glass,0.1,6.793,1,
18.900000000000002,-0.7000000000000001,1.9000000000000001,35.938,0.628,4,glass,0.1,6.8846,1,
18.900000000000002,-0.5,-0.30000000000000004,34.955,0.836,146,concrete,0.65,5.7449,1,
18.900000000000002,-0.5,1.7000000000000002,36.154,0.772,6,glass,0.1,7.1351,1,
18.900000000000002,-0.5,1.9000000000000001,35.263,1.413,37,glass,0.1,6.102,1,
18.900000000000002,-0.30000000000000004,-0.30000000000000004,35.227,0.962,177,concrete,0.65,6.0603,1,
18.900000000000002,-0.30000000000000004,1.7000000000000002,37.148,0.412,5,glass,0.1,8.2875,0,solar_suspected
18.900000000000002,-0.30000000000000004,1.9000000000000001,35.876,1.831,36,glass,0.1,6.8128,1,
18.900000000000002,-0.1,-0.30000000000000004,35.64,1.114,123,concrete,0.65,6.5391,1,
18.900000000000002,-0.1,1.7000000000000002,37.528,0.541,7,glass,0.1,8.7281,0,solar_suspected
18.900000000000002,-0.1,1.9000000000000001,36.086,1.707,33,glass,0.1,7.0562,1,
18.900000000000002,0.1,-0.30000000000000004,36.026,1.255,144,concrete,0.65,6.9867,1,
18.900000000000002,0.1,1.7000000000000002,37.655,1.148,10,glass,0.1,8.8754,0,solar_suspected
18.900000000000002,0.1,1.9000000000000001,36.476,2.057,28,glass,0.1,7.5084,1,
18.900000000000002,0.30000000000000004,-0.30000000000000004,36.673,0.895,134,concrete,0.65,7.7368,1,
18.900000000000002,0.30000000000000004,1.7000000000000002,37.689,1.15,7,glass,0.1,8.9148,0,solar_suspected
18.900000000000002,0.30000000000000004,1.9000000000000001,36.372,1.918,31,glass,0.1,7.3878,1,
18.900000000000002,0.5,-0.30000000000000004,36.694,0.921,117,concrete,0.65,7.7612,1,
18.900000000000002,0.5,1.7000000000000002,38.232,0.155,3,glass,0.1,9.5443,0,solar_suspected
