timestamp,solar_zenith_deg,solar_azimuth_deg,aoi_deg,ghi_w_m2,dni_w_m2,dhi_w_m2,poa_global_w_m2,poa_direct_w_m2,poa_diffuse_w_m2,iam,poa_effective_w_m2
2026-07-30 16:05:00+02:00,43.63451225704818,245.6892979445362,56.862832348291725,732.8333333333334,766.5625064026683,126.64539122493792,573.9646324371503,419.03777015801467,154.9268622791356,0.96016073561189,557.270475923221
2026-07-30 16:10:00+02:00,44.4383377353861,246.9431016617017,55.67740794536949,722.6666666666666,762.8463468588825,125.01791660710384,582.9745319856993,430.132240348814,152.84229163688525,0.9645206410328334,567.713715827012
2026-07-30 16:15:00+02:00,45.24958017915708,248.16921460261943,54.492167165043604,712.5,758.9549582555743,123.28635501604708,591.5175300994206,440.8118525913971,150.70567750802354,0.9684233768141135,577.5981803342695
2026-07-30 16:20:00+02:00,46.067709802927965,249.3690427426751,53.30717648067339,702.3333333333334,754.881032982604,121.45224671578528,599.5778658598566,451.0600758352973,148.5177900245593,0.9719163027555277,586.9104312510294
2026-07-30 16:25:00+02:00,46.892225245743774,250.54393941201153,52.12250609130254,692.1666666666666,750.6167716593214,119.51947618296848,607.1406510981766,460.86007967335905,146.28057142481754,0.9750417701709347,595.6383993106476
2026-07-30 16:30:00+02:00,47.722651359952124,251.69520494067837,50.93823092708727,682.0,746.1538492416526,117.49430812024481,614.1918563311854,470.194702271063,143.9971540601224,0.9778376729850136,603.7712475787399
2026-07-30 16:35:00+02:00,48.55853819405326,252.82408834258888,49.75443013440963,671.8333333333334,741.4833720935897,115.38546329849004,620.7183265976878,479.0464282817762,141.67189831591168,0.9803379385313542,611.2992862784763
2026-07-30 16:40:00+02:00,49.399458394163695,253.93178705210062,48.57118902385983,661.6666666666666,736.5958404992316,113.2042546499241,626.70780539305,487.39734473475454,139.31046065829537,0.9825729563444251,618.2139105887461
2026-07-30 16:45:00+02:00,50.24500647955174,255.01944940600453,47.38859857144599,651.5,731.4810976296011,110.96477068657931,632.1489985264789,495.2291131831892,136.91988534328965,0.9845699634011704,624.5075951852564
2026-07-30 16:50:00+02:00,51.09479640598114,256.08817494903366,46.20675757001983,641.3333333333334,726.1282847084883,108.68413429427235,637.0316537304845,502.5229199166817,134.50873381380285,0.9863533809391072,630.173914873014
2026-07-30 16:55:00+02:00,51.94846102287888,257.1390172607163,45.02577237288394,631.1666666666666,720.5257810051462,106.38282825286572,641.3466871887554,509.2594397289892,132.08724745976616,0.9879451177241633,635.2076245949638
2026-07-30 17:00:00+02:00,52.80564979427136,258.1729845817195,43.84575932861308,621.0,714.6611502602753,104.08511995401946,645.0863393759757,515.418779398966,129.66755997700972,0.9893648356234858,639.6047759343253
2026-07-30 17:05:00+02:00,53.66602831041129,259.1910426537598,42.666845022302326,607.25,708.5210709675107,102.18555298846304,647.9794576022739,520.9804311080424,126.99902649423152,0.9906301889952784,643.0979694256332
2026-07-30 17:10:00+02:00,54.529276732986894,260.19411617477857,41.48916832031172,593.5,702.0912682773645,100.26508460935992,650.2432538838527,525.9232115791727,124.32004230467994,0.9917570355598699,645.9080875525666
2026-07-30 17:15:00+02:00,55.39508830381802,261.18309030618025,40.31288267375023,579.75,695.356440488518,98.31443030571953,651.851162813239,530.2251976603792,121.62596515285975,0.9927596244394559,648.012133250514
2026-07-30 17:20:00+02:00,56.263169080822166,262.1588135030866,39.13815715776035,566.0,688.3001701302888,96.32608774135804,652.7767065474494,533.8636626767704,118.913043870679,0.9936507650190649,649.3870807053319
2026-07-30 17:25:00+02:00,57.133235996207745,263.12209832126166,37.965180256573426,552.25,680.9048414796264,94.29418249179786,652.9933394727931,536.8149982268942,116.1783412458989,0.9944419754823951,650.00970855123
2026-07-30 17:30:00+02:00,58.00501683226905,264.0737242952265,36.794161584978184,538.5,673.1515359282765,92.21432128281016,652.4742993971697,539.0546387557646,113.41966064140507,0.9951436172211939,649.8564437326806
2026-07-30 17:35:00+02:00,58.878248385571816,265.01443868721407,35.625336686390824,524.75,665.0199352220384,90.08347106237414,651.1924588204776,540.5569732892905,110.63548553118706,0.9957650130607684,648.9032070986868
2026-07-30 17:40:00+02:00,59.75267654785447,265.944959236472,34.458969998236206,511.0,656.4882005518479,87.8998418714852,649.1201779084025,541.2952569726599,107.8249209357426,0.9963145543304441,647.1252636476415
2026-07-30 17:45:00+02:00,60.62805455839377,266.86597481695304,33.2953611649589,497.25,647.5328608026216,85.66279450934218,646.2291604296348,541.2415131749638,104.98764725467109,0.9967997951443295,644.4970767110818
2026-07-30 17:50:00+02:00,61.504143052067064,267.7781479177751,32.13485003510033,483.5,638.128676495134,83.37275013138284,642.4903083462061,540.3664332805147,102.12387506569141,0.9972275377822962,640.9921628262206
2026-07-30 17:55:00+02:00,62.380708968989225,268.6821158008647,30.97782450769514,469.75,628.248507672294,81.03111940780863,637.8735806242516,538.6392709203474,99.2343097039043,0.9976039082656342,636.5829515193946
2026-07-30 18:00:00+02:00,63.25752449055392,269.5784916127032,29.82472997052547,456.0,617.8631769285071,78.64024391171021,632.3478579847462,536.027736028891,96.3201219558551,0.9979344240403003,631.2406519794727
2026-07-30 18:05:00+02:00,64.13436717453422,270.46786663359455,28.676079194478238,441.6666666666667,606.9413147333685,76.3566285667446,625.8845337736954,532.4978861569897,93.38664761670563,0.9982240549492479,624.938846788239
2026-07-30 18:10:00+02:00,65.01101834137427,271.3508106500302,27.532467079245077,427.3333333333333,595.4492244210998,74.0322282397584,618.4468074216346,528.0140266350887,90.43278078654586,0.998477277110486,617.6427883772928
2026-07-30 18:15:00+02:00,65.88726335488249,272.22787418132157,26.394586128257366,413.0,583.3507278714753,71.66795309430444,609.9975901353198,522.5386135881676,87.45897654715222,0.9986981217506461,609.3173084798418
2026-07-30 18:20:00+02:00,66.76289002066471,273.0995887360696,25.26324846563597,398.6666666666667,570.60704573853,69.26535240630382,600.4981923446044,516.0321828081192,84.46600953648525,0.9988902183370918,599.9255092906534
